,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,ZIP,ZIP5,nteeFinal
216328,142 E 27TH ST APT 1A,NEW YORK,232989,626024,510548694,608972,36061.0,142 E 27TH ST NEW YORK NY 10016-9057,LATINO INTERNATIONAL THEATER FESTIVAL OF NEW YORK INC,A65,50367.0,677776,NY,142 E 27TH ST,10016-9057,10016.0,A65
216355,211 E 14TH ST APT 10,NEW YORK,0,28393,510553867,53678,36061.0,211 E 14TH ST NEW YORK NY 10003-4119,CONCRETE TEMPLE THEATRE,A65,20504.0,48897,NY,211 E 14TH ST,10003-4119,10003.0,A65
216533,10714 QUEENS BLVD,FOREST HILLS,22750,0,510594612,231907,36081.0,10714 QUEENS BLVD FOREST HILLS NY 11375-4249,NEIGHBORHOOD MUSIC & ARTS CORP INC,A68,213917.0,213917,NY,10714 QUEENS BLVD,11375-4249,11375.0,A68
216752,34 WINDSOR PL,BROOKLYN,0,900,510646485,136133,36047.0,34 WINDSOR PL BROOKLYN NY 11215-5611,TOGETHER IN DANCE INC A NEW JERSEY NONPROFIT CORP,A62,180403.0,181303,NY,34 WINDSOR PL,11215-5611,11215.0,A62
216770,26 BERKELEY PL 1,BROOKLYN,0,47925,510650214,16429,36047.0,26 BERKELEY PL BROOKLYN NY 11217-3511,ERICA ESSNER PERFORMANCE INC,A60,263.0,48188,NY,26 BERKELEY PL,11217-3511,11217.0,A60
216833,C/O OLD FIRST REFORMED CHURCH 729 C,BROOKLYN,0,10220,510670983,29626,36047.0,C/O OLD FIRST REFORMED CHURCH 729 C BROOKLYN NY 11215-0000,CHOCOLATE CHIP CHAMBER MUSIC,A6C,21997.0,32318,NY,C/O OLD FIRST REFORMED CHURCH 729 C,11215-0000,11215.0,A6C
217813,799 BROADWAY STE 205,NEW YORK,504567,999615,521020481,1308751,36061.0,799 BROADWAY NEW YORK NY 10003-6817,INDEPENDENT CURATORS INTERNATIONAL,A25,463598.0,1484884,NY,799 BROADWAY,10003-6817,10003.0,A25
222339,225 W 34TH ST STE 1513,NEW YORK,120750,243375,521724997,314003,36061.0,225 W 34TH ST NEW YORK NY 10122-1511,PIATIGORSKY FOUNDATION,A68,43926.0,288682,NY,225 W 34TH ST,10122-1511,10122.0,A68
225020,PO BOX 05026 PRATT STATION,BROOKLYN,0,25911,522123171,31602,36047.0,,ERROL GRIMES DANCE GROUP INC,A62,0.0,25911,NY,,11205-0000,11205.0,A62
225152,2ND FLR,NEW YORK,0,340016,522143244,301798,36061.0,,VENETIAN HERITAGE INC,A40,25200.0,365863,NY,,10022-0000,10022.0,A40
225157,303 CLINTON ST,BROOKLYN,0,27550,522143843,105978,36047.0,303 CLINTON ST BROOKLYN NY 11231-3701,BIG DANCE THEATER INC,A62,58318.0,87383,NY,303 CLINTON ST,11231-3701,11231.0,A62
225874,365 FIFTH AVE RILM ABSTRACTS,NEW YORK,1318379,0,522274965,1673143,36061.0,365 FIFTH AVE RILM ABSTRACTS NEW YORK NY 10016-4309,REPERTOIRE INTERNATIONAL DE LITTERATURE MUSICALE INC,A68,1639958.0,1645765,NY,365 FIFTH AVE RILM ABSTRACTS,10016-4309,10016.0,A68
226066,252 W 38TH ST RM 1105,NEW YORK,496113,908983,522303451,1022762,36061.0,252 W 38TH ST NEW YORK NY 10018-9100,EPIC THEATRE CENTER INC,A65,43.0,1022759,NY,252 W 38TH ST,10018-9100,10018.0,A65
226251,1310 48TH ST,BROOKLYN,5414,1784565,522334845,7834531,36047.0,1310 48TH ST BROOKLYN NY 11219-3153,JEWISH HERITAGE FOUNDATION INTERNATIONAL INC,A23,10000.0,1798033,NY,1310 48TH ST,11219-3153,11219.0,A23
233264,30 ROCKERFELLA PLAZA,NEW YORK,0,871098,542064462,970029,36061.0,30 ROCKERFELLA PLAZA NEW YORK NY 10112-0000,CUE ART FOUNDATION,A40,0.0,977871,NY,30 ROCKERFELLA PLAZA,10112-0000,10112.0,A40
233337,55 WASHINGTON AVE FLR 3 312,BROOKLYN,95588,210716,542077489,211184,36047.0,55 WASHINGTON AVE BROOKLYN NY 11201-1036,BROOKLYN STAINED GLASS CONSERVATION CENTER INC,A40,0.0,210716,NY,55 WASHINGTON AVE,11201-1036,11201.0,A40
233442,1500 BROADWAY STE 1710,NEW YORK,941470,2694907,542099457,2068998,36061.0,1500 BROADWAY NEW YORK NY 10036-4052,ROSIES BROADWAY KIDS INC,A65,0.0,2695811,NY,1500 BROADWAY,10036-4052,10036.0,A65
233824,1036A STERLING PL,BROOKLYN,0,48377,542177558,53918,36047.0,1036A STERLING PL BROOKLYN NY 11213-2501,COMPREHENSIVE ENGLISH PREPARATION PROJECT INC,A23,0.0,48393,NY,1036A STERLING PL,11213-2501,11213.0,A23
235663,40 W 57TH ST FL 20,NEW YORK,15000,455333,550787027,394683,36061.0,40 W 57TH ST NEW YORK NY 10019-4001,NATIONAL JEWELRY INSTITUTE INC,A50,0.0,455333,NY,40 W 57TH ST,10019-4001,10019.0,A50
235669,185 W END AVE APT 15K,NEW YORK,0,6983,550787604,37808,36061.0,185 W END AVE NEW YORK NY 10023-5546,AMERICAS DREAM CHAMBER ARTISTS,A69,35000.0,41986,NY,185 W END AVE,10023-5546,10023.0,A69
235771,PO BOX 50065,STATEN ISLAND,0,41000,550802603,38820,36085.0,,LIBERIAN CULTURAL ASSOCIATION INC,A23,0.0,41000,NY,,10305-0065,10305.0,A23
235880,PO BOX 250863,NEW YORK,0,71400,550821968,80872,36061.0,,RED BULL THEATER INC,A65,9572.0,85368,NY,,10025-1507,10025.0,A65
236330,730 COLUMBUS AVENUE,NEW YORK,1787,39574,550912837,25333,36061.0,730 COLUMBUS AVENUE NEW YORK NY 10025-6658,THREE LIONS STAGE,A65,0.0,39574,NY,730 COLUMBUS AVENUE,10025-6658,10025.0,A65
242027,1408 COMMONWEALTH AVE,BRONX,0,9185,562311218,41377,36005.0,1408 COMMONWEALTH AVE BRONX NY 10472-1806,DIVERSITY IN ARTS AND NATIONS FOR CULTURAL EDUCATION INC,A62,32200.0,41542,NY,1408 COMMONWEALTH AVE,10472-1806,10472.0,A62
242076,20 VESEY ST RM 700,NEW YORK,0,45720,562321839,53760,36061.0,20 VESEY ST NEW YORK NY 10007-4231,WELLTONE NEW MUSIC INC,A68,3273.0,48993,NY,20 VESEY ST,10007-4231,10007.0,A68
242081,70 WEST 95TH STREET,NEW YORK,0,15893,562322737,110136,36061.0,70 WEST 95TH STREET NEW YORK NY 10025-6721,ARTS IN ACTION V A P INC,A40,94139.0,110921,NY,70 WEST 95TH STREET,10025-6721,10025.0,A40
242299,1158 FIFTH AVE STE 6B,NEW YORK,0,11000,562364827,257111,36061.0,1158 FIFTH AVE NEW YORK NY 10029-6917,NO STRINGS INC,A68,183025.0,194025,NY,1158 FIFTH AVE,10029-6917,10029.0,A68
242346,2038 DAVIDSON AVE,BRONX,112694,204374,562372729,208498,36005.0,2038 DAVIDSON AVE BRONX NY 10453-4652,LATINOS MAKING A DIFFERENCE INCORPORATED,A23,0.0,204407,NY,2038 DAVIDSON AVE,10453-4652,10453.0,A23
242446,3505 BROADWAY APT 25,NEW YORK,0,20352,562387798,20327,36061.0,3505 BROADWAY NEW YORK NY 10031-5625,MENDELSSOHN PROJECT INC,A65,23385.0,43737,NY,3505 BROADWAY,10031-5625,10031.0,A65
242518,265 CABRINI BLVD APT 3A,NEW YORK,0,15960,562399210,83611,36061.0,265 CABRINI BLVD NEW YORK NY 10040-3611,FIREWORKS,A69,63687.0,80616,NY,265 CABRINI BLVD,10040-3611,10040.0,A69
242642,2866 209TH PL,BAYSIDE,0,57191,562422574,30376,36081.0,2866 209TH PL BAYSIDE NY 11360-2425,NY EXHORTERS MISSIONARY CHORUS INC,A6B,0.0,58500,NY,2866 209TH PL,11360-2425,11360.0,A6B
242877,435 RIVERSIDE DR APT 122,NEW YORK,0,48600,562468453,106562,36061.0,435 RIVERSIDE DR NEW YORK NY 10025-7764,BARENBOIM-SAID FOUNDATION USA,A69,0.0,52246,NY,435 RIVERSIDE DR,10025-7764,10025.0,A69
243242,126 SAINT FELIX ST,BROOKLYN,0,85250,562545700,106413,36047.0,126 SAINT FELIX ST BROOKLYN NY 11217-1423,MANO A MANO MEXICAN CULTURE WITHOUT BORDERS,A23,4620.0,97442,NY,126 SAINT FELIX ST,11217-1423,11217.0,A23
243619,304 BOERUM ST APT 23,BROOKLYN,69048,206116,562630951,380442,36047.0,304 BOERUM ST BROOKLYN NY 11206-3542,CHEZ BUSHWICK INC,A20,74108.0,332444,NY,304 BOERUM ST,11206-3542,11206.0,A20
246352,4 WASHINGTON SQ NORTH 452,NEW YORK,581244,459758,571069546,1462934,36061.0,4 WASHINGTON SQ NORTH NEW YORK NY 10003-6671,AQUILA THEATRE COMPANY,A65,1077448.0,1552481,NY,4 WASHINGTON SQ NORTH,10003-6671,10003.0,A65
246781,64 E 94TH ST APT 6G,NEW YORK,0,46575,571139066,38002,36061.0,64 E 94TH ST NEW YORK NY 10128-0754,STOLEN CHAIR THEATRE COMPANY INC,A65,15000.0,61575,NY,64 E 94TH ST,10128-0754,10128.0,A65
246978,14 E 28TH STREET,NEW YORK,0,36500,571174265,11699,36061.0,14 E 28TH STREET NEW YORK NY 10016-7448,D WARREN INC,A60,0.0,36500,NY,14 E 28TH STREET,10016-7448,10016.0,A60
247083,280 BROADWAY FL 2,NEW YORK,39341,5650,571196732,64889,36061.0,280 BROADWAY NEW YORK NY 10007-1868,EL MUNDO DEL FLAMENCO INC,A60,58870.0,64520,NY,280 BROADWAY,10007-1868,10007.0,A60
247245,12 BROAD ST,STATEN ISLAND,0,43945,571229930,32882,36085.0,12 BROAD ST STATEN ISLAND NY 10304-2609,NYC ARTS CYPHER INC,A25,0.0,43945,NY,12 BROAD ST,10304-2609,10304.0,A25
254344,201 EASTERN PKWY APT 4K,BROOKLYN,0,305770,582400111,367754,36047.0,201 EASTERN PKWY BROOKLYN NY 11238-6156,DIVERSITY OF DANCE INC,A62,79055.0,400867,NY,201 EASTERN PKWY,11238-6156,11238.0,A62
254348,520 EIGHTH AVENUE 3RD FL SUITE 307,NEW YORK,103130,171783,582400427,327646,36061.0,520 EIGHTH AVENUE 3RD FL NEW YORK NY 10018-6507,PROSPECT THEATER COMPANY INC,A65,90748.0,262531,NY,520 EIGHTH AVENUE 3RD FL,10018-6507,10018.0,A65
254946,380 BROADWAY FL 4,NEW YORK CITY,0,11872,582527196,15130,36061.0,380 BROADWAY NEW YORK CITY NY 10013-6027,BLUE COYOTE THEATER GROUP INC,A65,18554.0,30426,NY,380 BROADWAY,10013-6027,10013.0,A65
255457,8658 MIDLAND PKWY,JAMAICA ESTATES,60017,0,582640089,202923,36081.0,8658 MIDLAND PKWY JAMAICA ESTATES NY 11432-3042,UTPL-NY INC,A23,237934.0,241267,NY,8658 MIDLAND PKWY,11432-3042,11432.0,A23
255633,2805 E 26TH STREET STE 2-D,BROOKLYN,0,30325,582674169,26946,36047.0,2805 E 26TH STREET BROOKLYN NY 11235-2748,BE PROUD INC,A23,0.0,30325,NY,2805 E 26TH STREET,11235-2748,11235.0,A23
260325,240 W 75TH ST APT 8A,NEW YORK,0,27700,593014602,160700,36061.0,240 W 75TH ST NEW YORK NY 10023-1725,INTERNATIONAL INSTITUTE OF VOCAL ARTS INC,A6E,133000.0,160700,NY,240 W 75TH ST,10023-1725,10023.0,A6E
266616,PO BOX 2396,NEW YORK,0,16508,611404777,35845,36061.0,,STRIKE ANYWHERE INC,A60,10328.0,30018,NY,,10108-2396,10108.0,A60
266678,52 WHITE STREET GROUND FLOOR,NEW YORK,0,42933,611416521,268040,36061.0,52 WHITE STREET GROUND NEW YORK NY 10013-3461,MANHATTAN CHILDRENS THEATRE INC,A65,218040.0,261021,NY,52 WHITE STREET GROUND,10013-3461,10013.0,A65
266682,PO BOX 740015,BRONX,0,83049,611417378,73096,36005.0,,CONTEMPORARY BALLET THEATRE INC,A63,0.0,83049,NY,,10474-0001,10474.0,A63
267012,3237 VERNON BLVD,LONG IS CITY,1507581,9471852,611472746,4750850,36081.0,3237 VERNON BLVD LONG IS CITY NY 11106-4926,ISAMU NOGUCHI FOUNDATION AND GARDEN MUSEUM,A51,107019.0,12739521,NY,3237 VERNON BLVD,11106-4926,11106.0,A51
267122,463 WEST STREET,NEW YORK,0,34198,611492136,7323,36061.0,463 WEST STREET NEW YORK NY 10014-2010,ART IN A BOX INC,A20,0.0,34198,NY,463 WEST STREET,10014-2010,10014.0,A20
267269,41 PERRY ST APT 2A,NEW YORK,0,19955,611524101,70115,36061.0,41 PERRY ST NEW YORK NY 10014-2713,MONICA BILL BARNES & COMPANY,A20,44250.0,64222,NY,41 PERRY ST,10014-2713,10014.0,A20
278342,49 CHEEVER PL,BROOKLYN,0,63989,651169126,78051,36047.0,49 CHEEVER PL BROOKLYN NY 11231-3004,BROOKLYN CHAMBER MUSIC SOCIETY LTD,A6C,24262.0,88261,NY,49 CHEEVER PL,11231-3004,11231.0,A6C
278561,31-60 33RD STE B-9,LONG ISLAND CITY,0,167548,651209580,187391,36081.0,31-60 LONG ISLAND CITY NY 11106-2424,ASTORIA PERFORMING ARTS CENTER INC,A61,23008.0,190556,NY,31-60,11106-2424,11106.0,A61
278619,66 MADISON AVE APT 12I,NEW YORK,0,25300,651221000,22577,36061.0,66 MADISON AVE NEW YORK NY 10016-8711,12 DUFFIELD GLEN SEATOR FOUNDATION,A25,0.0,25300,NY,66 MADISON AVE,10016-8711,10016.0,A25
278776,350 W 42ND ST APT 39D,NEW YORK,0,43710,651253641,51985,36061.0,350 W 42ND ST NEW YORK NY 10036-6959,DANCEBREAK FOUNDATION,A62,3846.0,47556,NY,350 W 42ND ST,10036-6959,10036.0,A62
278780,PO BOX 301,NEW YORK,0,51800,651253907,158057,36061.0,,NEW YORK MULTI-ARTS CENTER CONSORTIUM INC,A20,13819.0,75962,NY,,10276-0301,10276.0,A20
278818,500 5TH AVENUE,NEW YORK,0,163200,651259949,125540,36061.0,500 5TH AVENUE NEW YORK NY 10110-0002,NEW AMSTERDAM HISTORY CENTER,A50,0.0,163200,NY,500 5TH AVENUE,10110-0002,10110.0,A50
279375,PO BOX 737396,ELMHURST,0,37314,660490854,20045,36081.0,,OPERATIC & CONCERT ARTISTS INC,A60,0.0,37314,NY,,11373-7396,11373.0,A60
283024,594 TARGEE ST,STATEN ISLAND,0,59215,680560431,61443,36085.0,594 TARGEE ST STATEN ISLAND NY 10304-3504,SECOND CHANCE GOSPEL MUSIC CONVENTION INC,A6B,0.0,65015,NY,594 TARGEE ST,10304-3504,10304.0,A6B
283396,125 BROAD ST,NEW YORK,0,1485400,680639985,524708,36061.0,125 BROAD ST NEW YORK NY 10004-2400,THE AMERICAN FRIENDS OF THE MODERNA MUSEET INC,A50,0.0,1587641,NY,125 BROAD ST,10004-2400,10004.0,A50
283452,29 W 12TH ST APT 5B,NEW YORK,0,41000,680654976,6870,36061.0,29 W 12TH ST NEW YORK NY 10011-8512,THE@SANDBOX THEATER COMPANY INC,A65,502.0,41612,NY,29 W 12TH ST,10011-8512,10011.0,A65
283471,1 RIVER PL APT 917,NEW YORK,0,40545,680659656,101411,36061.0,1 RIVER PL NEW YORK NY 10036-4366,GAYFEST NYC INC,A65,45323.0,85874,NY,1 RIVER PL,10036-4366,10036.0,A65
285558,337 W 36TH ST,NEW YORK,0,60000,710941819,61268,36061.0,337 W 36TH ST NEW YORK NY 10018-6401,GREEKWORKS FOUNDATION,A68,0.0,60001,NY,337 W 36TH ST,10018-6401,10018.0,A68
285794,222 SEAMAN AVE APT D2,NEW YORK,0,0,710991159,12517,36061.0,222 SEAMAN AVE NEW YORK NY 10034-6105,ID STUDIO THEATRE PERFORMANCE & RESEARCH CENTER INC,A6E,33145.0,20517,NY,222 SEAMAN AVE,10034-6105,10034.0,A6E
288818,400 W 43RD ST STE 26N,NEW YORK,0,30000,721538105,25144,36061.0,400 W 43RD ST NEW YORK NY 10036-0000,ACOUSTIC NEW WORD TRADITIONS LTD,A25,0.0,30008,NY,400 W 43RD ST,10036-0000,10036.0,A25
292502,160 W END AVE APT 16U,NEW YORK,0,0,731697723,88310,36061.0,160 W END AVE NEW YORK NY 10023-5610,WAKKA WAKKA PRODUCTIONS,A65,95604.0,95620,NY,160 W END AVE,10023-5610,10023.0,A65
297720,87 BARROW ST APT 6G,NEW YORK,0,1482,742792142,78856,36061.0,87 BARROW ST NEW YORK NY 10014-5765,WHIM N RHYTHM,A6C,75423.0,76997,NY,87 BARROW ST,10014-5765,10014.0,A6C
299423,415 9TH ST APT 54,BROOKLYN,0,90078,743072018,98771,36047.0,415 9TH ST BROOKLYN NY 11215-4150,DUSAN TYNEK DANCE THEATRE FOUNDATION INC,A62,8475.0,99225,NY,415 9TH ST,11215-4150,11215.0,A62
299559,LOCAL,NEW YORK,211786,162102,743094375,387762,36061.0,LOCAL NEW YORK NY 10016-0000,AVODA INSTITUTE LTD,A20,107272.0,279344,NY,LOCAL,10016-0000,10016.0,A20
299660,151 N 6TH ST,BROOKLYN,0,15372,743112935,49016,36047.0,151 N 6TH ST BROOKLYN NY 11211-3201,EAST RIVER ENSEMBLE INC,A6C,30664.0,49039,NY,151 N 6TH ST,11211-3201,11211.0,A6C
299834,871 UNITED NATIONS PLAZA,NEW YORK,0,401919,743150964,445292,36061.0,871 UNITED NATIONS PLAZA NEW YORK NY 10017-1845,GERMAN UNIVERSITY ALLIANCE INC,A23,20354.0,422495,NY,871 UNITED NATIONS PLAZA,10017-1845,10017.0,A23
299942,510 PARK AVE,NEW YORK,0,82100,743172666,70392,36061.0,510 PARK AVE NEW YORK NY 10022-1105,THE MUSEUM OF DEMOCRACY,A50,0.0,82100,NY,510 PARK AVE,10022-1105,10022.0,A50
300076,235 W 108TH ST APT 32,NEW YORK,0,50125,743203798,53715,36061.0,235 W 108TH ST NEW YORK NY 10025-2938,SYMPHO INC,A68,4712.0,54837,NY,235 W 108TH ST,10025-2938,10025.0,A68
300088,420 W 14TH ST 2ND FL,NEW YORK,0,0,743207334,95616,36061.0,420 W 14TH ST NEW YORK NY 10014-1064,COMMITTEE FOR GROUND ZERO MUSEUM WORKSHOP INC,A50,125341.0,125341,NY,420 W 14TH ST,10014-1064,10014.0,A50
300128,222 WEST 15TH STREET,NEW YORK,0,0,743217630,60965,36061.0,222 WEST 15TH STREET NEW YORK NY 10011-6540,CHORWORKS INC,A6B,58654.0,58654,NY,222 WEST 15TH STREET,10011-6540,10011.0,A6B
306981,26 TOMPKINS PL STE 3,BROOKLYN,0,36837,753041303,63045,36047.0,26 TOMPKINS PL BROOKLYN NY 11231-4404,PARTIAL COMFORT PRODUCTIONS,A65,15251.0,52788,NY,26 TOMPKINS PL,11231-4404,11231.0,A65
307321,552 RIVERSIDE DR APT 1K,NEW YORK,0,30016,753102526,157494,36061.0,552 RIVERSIDE DR NEW YORK NY 10027-3215,ARGENTO NEW MUSIC PROJECT INC,A68,111234.0,141307,NY,552 RIVERSIDE DR,10027-3215,10027.0,A68
307392,64 W 3RD ST RM 210,NEW YORK,0,253422,753115715,115806,36061.0,64 W 3RD ST NEW YORK NY 10012-1021,ESOPUS FOUNDATION LTD,A20,0.0,137919,NY,64 W 3RD ST,10012-1021,10012.0,A20
307536,32 BROADWAY STE 1801,NEW YORK,0,28457,753139502,253517,36061.0,32 BROADWAY NEW YORK NY 10004-1616,KIDS CREATIVE 404 INC,A65,273808.0,302343,NY,32 BROADWAY,10004-1616,10004.0,A65
311452,38 W 32ND ST STE 1112,NEW YORK,0,17450,760725921,116266,36061.0,38 W 32ND ST NEW YORK NY 10001-3879,KOREAN CULTURE RESEARCH INC,A23,101106.0,118556,NY,38 W 32ND ST,10001-3879,10001.0,A23
311801,2 PARK AVENUE,NEW YORK,108284,175000,760795334,632647,36061.0,2 PARK AVENUE NEW YORK NY 10016-5675,BLACK EQUITY ALLIANCE OF NEW YORK INC,A23,0.0,175461,NY,2 PARK AVENUE,10016-5675,10016.0,A23
312024,35 W 8TH ST APT 3R,NEW YORK,0,44056,760843120,48203,36061.0,35 W 8TH ST NEW YORK NY 10011-9055,NEW YORK CITY COMMUNITY CHORUS AT HOLY APOSTLES INC,A6B,0.0,49118,NY,35 W 8TH ST,10011-9055,10011.0,A6B
313840,PO BOX 2018,NEW YORK,0,152530,770368617,171701,36061.0,,CHINESE FINANCE ASSOCIATES,A23,13858.0,167885,NY,,10008-2018,10008.0,A23
315388,800 FIFTH AVE,NEW YORK,0,50280,770606175,49280,36061.0,800 FIFTH AVE NEW YORK NY 10065-7216,CHINESE CULTURAL FOUNDATION INC,A23,0.0,50280,NY,800 FIFTH AVE,10065-7216,10065.0,A23
315396,PO BOX 20019,NEW YORK,0,27558,770608611,20835,36061.0,,LAMICRO THEATER INC,A65,517.0,28101,NY,,10011-0001,10011.0,A65
315462,11 E 26TH ST FL 12,NEW YORK,29708,191580,770620589,205129,36061.0,11 E 26TH ST NEW YORK NY 10010-1440,WORLD CULTURE OPEN INC,A23,0.0,191580,NY,11 E 26TH ST,10010-1440,10010.0,A23
315652,302A W 12TH ST 337,NEW YORK NY,40597,91670,770663410,270792,36061.0,302A W 12TH ST NEW YORK NY NY 10014-1947,THE STAGEFARM INC,A65,32264.0,123934,NY,302A W 12TH ST,10014-1947,10014.0,A65
315654,308 W 92ND ST APT 3A,NEW YORK,0,0,770663872,177960,36061.0,308 W 92ND ST NEW YORK NY 10025-7203,PRINCIPE PRODUCTIONS INC,A40,27731.0,33041,NY,308 W 92ND ST,10025-7203,10025.0,A40
315859,245 5TH AVE RM 1902,NEW YORK,5000,48201,776269651,52023,36061.0,245 5TH AVE NEW YORK NY 10016-8716,THE ART OF PEACE CHARITABLE TR,A12,0.0,60074,NY,245 5TH AVE,10016-8716,10016.0,A12
316189,174 E 80TH ST,NEW YORK,257883,619660,800083168,613558,36061.0,174 E 80TH ST NEW YORK NY 10075-0439,AAMC FOUNDATION,A25,0.0,620095,NY,174 E 80TH ST,10075-0439,10075.0,A25
316228,484 W 43RD ST APT 31L,NEW YORK,0,30560,800096767,31766,36061.0,484 W 43RD ST NEW YORK NY 10036-6367,CANNERY WORKS CORPORATION,A65,5789.0,36452,NY,484 W 43RD ST,10036-6367,10036.0,A65
316306,875 W 181ST ST APT 5H,NEW YORK,0,27015,800117621,27461,36061.0,875 W 181ST ST NEW YORK NY 10033-4487,PALISSIMO INC,A62,2500.0,29717,NY,875 W 181ST ST,10033-4487,10033.0,A62
316350,17 E 96TH ST STE 14B,NEW YORK,0,27134,800141454,26354,36061.0,17 E 96TH ST NEW YORK NY 10128-0783,ARCOS ORCHESTRA LTD,A69,0.0,27134,NY,17 E 96TH ST,10128-0783,10128.0,A69
316823,511 W 54TH ST,NEW YORK,414054,1224573,800339038,1278367,36061.0,511 W 54TH ST NEW YORK NY 10019-5014,ARS NOVA THEATER I INC,A65,162373.0,1394354,NY,511 W 54TH ST,10019-5014,10019.0,A65
316959,260 W 44TH ST STE 600,NEW YORK,45541,715228,800449927,942312,36061.0,260 W 44TH ST NEW YORK NY 10036-3900,NEW ISLAND ARTS INC,A23,238001.0,955246,NY,260 W 44TH ST,10036-3900,10036.0,A23
318286,33-00 NORTHERN BLVD 3RD FL,LONG ISLAND CITY,0,190327,810551712,296935,36081.0,33-00 NORTHERN BLVD LONG ISLAND CITY NY 11101-2221,FRIENDS OF MATERIALS FOR THE ARTS INC,A40,46529.0,257212,NY,33-00 NORTHERN BLVD,11101-2221,11101.0,A40
318804,195 WILLOUGHBY AVE APT 402,BROOKLYN,0,59019,810632490,87075,36047.0,195 WILLOUGHBY AVE BROOKLYN NY 11205-3831,13 PLAYWRIGHTS,A65,11864.0,70883,NY,195 WILLOUGHBY AVE,11205-3831,11205.0,A65
318870,16 BEAVER ST FL 4,NEW YORK,30100,162523,810643585,262630,36061.0,16 BEAVER ST NEW YORK NY 10004-2316,ALWAN FOUNDATION INC,A23,104068.0,266591,NY,16 BEAVER ST,10004-2316,10004.0,A23
320367,160 WEST 95TH ST,NEW YORK,0,185650,820584665,196617,36061.0,160 WEST 95TH ST NEW YORK NY 10025-6616,PLAY FOR YOUR CAUSE,A65,0.0,185868,NY,160 WEST 95TH ST,10025-6616,10025.0,A65
321283,1065 PARK AVENUE 23AB,NEW YORK,0,1850,830392753,90333,36061.0,1065 PARK AVENUE NEW YORK NY 10128-1001,SANSKRITI INC,A20,53442.0,55292,NY,1065 PARK AVENUE,10128-1001,10128.0,A20
321738,304 BOUREM ST 23,BROOKLYN,0,8950,830492015,40492,36047.0,304 BOUREM ST BROOKLYN NY 11206-0000,CENTER FOR PERFORMANCE RESEARCH INC,A61,35360.0,44524,NY,304 BOUREM ST,11206-0000,11206.0,A61
321740,201 W 105TH ST APT 43,NEW YORK,0,102559,830492484,92147,36061.0,201 W 105TH ST NEW YORK NY 10025-3949,CHRIS HENRY AND FAM PRODUCTIONS INC,A65,0.0,102559,NY,201 W 105TH ST,10025-3949,10025.0,A65
326109,PO BOX 351,NEW YORK,0,16700,841640307,24679,36061.0,,SOKOLOW THEATRE DANCE ENSEMBLE LTD,A62,11945.0,28645,NY,,10113-0351,10113.0,A62
326242,77 BLEECKER ST APT 631,NEW YORK,0,31767,841666719,212299,36061.0,77 BLEECKER ST NEW YORK NY 10012-1554,212 SOCIETY,A12,0.0,39406,NY,77 BLEECKER ST,10012-1554,10012.0,A12
326300,420 LEXINGTON AVE RM 402,NEW YORK,52396,142050,841681865,203299,36061.0,420 LEXINGTON AVE NEW YORK NY 10170-0499,M GRAY MUSIC ACADEMY,A6E,32356.0,174416,NY,420 LEXINGTON AVE,10170-0499,10170.0,A6E
326449,300 W 43RD ST RM 502,NEW YORK,0,7840,841715585,53382,36061.0,300 W 43RD ST NEW YORK NY 10036-6404,MATTHEW COROZINE STUDIO THEATRE INC,A6E,53885.0,61725,NY,300 W 43RD ST,10036-6404,10036.0,A6E
330618,241 W 108TH ST APT 6E,NEW YORK,0,1465,860903114,35383,36061.0,241 W 108TH ST NEW YORK NY 10025-2916,WESTERN JAZZ PRESENTERS NETWORK,A6C,27037.0,34563,NY,241 W 108TH ST,10025-2916,10025.0,A6C
331502,40 WEST 116TH ST,NEW YORK,0,167902,861056388,186148,36061.0,40 WEST 116TH ST NEW YORK NY 10026-2864,NEW YORK CLASSICAL THEATRE INC,A65,21756.0,189658,NY,40 WEST 116TH ST,10026-2864,10026.0,A65
331534,425 W 57TH ST APT 4E,NEW YORK,0,20070,861063088,24806,36061.0,425 W 57TH ST NEW YORK NY 10019-1761,COASTAL CAROLINA CHAMBER MUSIC FESTIVAL INC,A6C,5575.0,25645,NY,425 W 57TH ST,10019-1761,10019.0,A6C
331639,134 MESEROLE AVE APT 2,BROOKLYN,0,0,861081027,39875,36047.0,134 MESEROLE AVE BROOKLYN NY 11222-2782,RIPPLE PRODUCTIONS,A65,41960.0,41960,NY,134 MESEROLE AVE,11222-2782,11222.0,A65
331854,PO BOX 341449,JAMAICA,0,53273,861122707,24005,36081.0,,ME NOBODY KNOWS INC,A6E,0.0,53273,NY,,11434-7449,11434.0,A6E
332025,72 BARROW ST APT 2N,NEW YORK,2778,22397,861159920,29748,36061.0,72 BARROW ST NEW YORK NY 10014-5717,GROUND UP PRODUCTIONS,A65,10849.0,33246,NY,72 BARROW ST,10014-5717,10014.0,A65
332039,4121 42ND ST APT 6D,SUNNYSIDE,0,65787,861164716,84204,36081.0,4121 42ND ST SUNNYSIDE NY 11104-2728,BOUNDLESS THEATRE COMPANY INC,A65,21000.0,86787,NY,4121 42ND ST,11104-2728,11104.0,A65
