,EIN,NAME,SEC_NAME,ADDRESS,CITY,STATE,ZIP,ZIP5,CONTACT,NTEEIRS,SUBSECCD,FNDNCD,RULEDATE,ORGCD,ACCPER,ACTIV1,ACTIV2,ACTIV3,AFCD,CLASSCD,DEDUCTCD,EOSTATUS,FRCD,GEN,TAXPER,FISYR,SOIYR,STYEAR,subcd,CONT,PROGREV,INVINC,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,RENTINC,rntlexpnsreal,rntlexpnsprsnl,RENTEXP,rntlincreal,rntlincprsnl,NETRENT,SECUR,SALEOTHG,SALESEXP,SALEOTHE,SALESECN,SALEOTHN,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,SPEVTG,DIREXP,FUNDINC,INVENTG,GOODS,GRPROF,OTHINC,TOTREV2,TOTREV,GRREC,COMPENS,OTHSAL,PAYTAX,FUNDFEES,EXPS,NETINC,OTHCHGS,ASS_BOY,ASS_EOY,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,unsecurednotesend,LIAB_BOY,LIAB_EOY,RETE_BOY,RETEARN,NETA_BOY,FUNDBAL,Q78A,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,REASON,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,grsinc170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,txrevnuelevied509,srvcsval509,subtotsuppinc509,totsupp509,inPrior,inPriorSrc,taxperP,fisyrP,doccdP,contP,progrevP,duesP,invincP,netrentP,salesecnP,saleothnP,fundincP,grprofP,othincP,totrevP,expsP,netincP,compensP,othsalP,paytaxP,fundfeesP,DocCD,FileName,OUTNCCS,OUTREAS,NCCSKEY,NCCSKEY2,nteeFinal,nteeFinal1,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NAICS,LONGITUDE,LATITUDE,epostcard,SOURCE,KeyID,VERIFY
67059,820564945,JAPANESE ART DEALERS ASSOCIATION OF NEW YORK,,C/O SEBASTIAN IZZARD 17 EAST 76TH,NEW YORK,NY,10021-0000,10021.0,S IZZARD,S41,6.0,0.0,200308.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,266431,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,266431.0,266431.0,266431.0,0.0,0.0,0.0,0.0,276820,-10389.0,,25963.0,15574,0.0,0.0,0.0,0.0,0.0,0.0,0,25963.0,15574.0,25963.0,15574,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,264496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264496.0,268187.0,-3691.0,0.0,0.0,0.0,0.0,93,820564945_201212_990O,IN,,820564945201212,8205649452012,A0323,A,36061.0,5602.0,5600.0,A032,A,O,O,AR,A,A,1,AR,AR,AR,0.80324,A,813920.0,-73.964605,40.774695,0,rtf2013_990_VER,276774,
69580,113216404,CARIBBEAN CUP INC,,3206 CLARENDON RD,BROOKLYN,NY,11226-6418,11226.0,FREDERICK BALLENTYNE,,4.0,0.0,199609.0,1.0,9.0,317.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201309,2013,2012,2012,4.0,15600,119690,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,135489.0,135489.0,135489.0,14000.0,0.0,0.0,0.0,128744,6745.0,,48249.0,54994,0.0,0.0,0.0,0.0,0.0,0.0,0,48249.0,50158.0,48249.0,54994,N,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,92395.0,627622.0,0.0,0.0,219.0,720236.0,1,rtf12co_excl,201209.0,2012.0,93.0,15600.0,127826.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,143579.0,140403.0,3176.0,15100.0,0.0,0.0,0.0,93,113216404_201309_990O,IN,,113216404201309,1132164042013,A23,A,36047.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.69017,C,710000.0,-73.95283,40.637655,0,rtf2013_990_VER,288411,
70976,131589984,WOOLMARK AMERICAS INC,THE WOOLMARK COMPANY,210 11TH AVE RM 1103,NEW YORK,NY,10001-1224,10001.0,,,6.0,0.0,195006.0,1.0,6.0,161.0,180.0,919.0,3.0,2.0,2.0,1.0,10.0,0.0,201206,2012,2011,2011,6.0,0,56230,39,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,56269.0,56269.0,56269.0,,,,,21426,34843.0,0.0,71242.0,216529,,,,,,53744.0,164188,,,17498.0,52341,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201106.0,2011.0,92.0,0.0,56761.0,0.0,43.0,,,0.0,0.0,0.0,-155.0,56648.0,29053.0,27596.0,,,,,92,131589984_201206_990EZ,IN,,131589984201206,1315899842012,A60,A,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,1,AR,AR,AR,0.20990999999999999,C,711100.0,-73.983784,40.755705999999996,0,rtf2013_990EZ_VER,5189,
71281,136117924,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,1306 NY LOC AMER MUSEUM NATL HISTRY,79TH ST AND CENTRAL PARK W,NEW YORK,NY,10024-0000,10024.0,ROBERT G SAUNDERS,,5.0,0.0,195708.0,5.0,12.0,263.0,264.0,279.0,9.0,3.0,2.0,1.0,10.0,1381.0,201212,2012,2012,2012,5.0,0,116058,86,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,116144.0,116144.0,116144.0,,,,,112686,3458.0,0.0,45610.0,49068,,,,,,0.0,306,,,45610.0,48762,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,92.0,0.0,118865.0,0.0,97.0,,,0.0,0.0,0.0,0.0,118962.0,114869.0,4093.0,,,,,92,136117924_201212_990EO,IN,,136117924201212,1361179242012,A50,A,36061.0,5602.0,5600.0,A50,A,O,O,AR,A,A,1,AR,AR,AR,0.5627800000000001,A,712110.0,-73.9758,40.786,0,rtf2013_990EZ_VER,6253,
73819,130971750,LIEDERKRANZ OF THE CITY OF NEW YORK,,6 E 87TH ST,NEW YORK,NY,10128-0505,10128.0,,A6AZ,7.0,0.0,193907.0,1.0,6.0,319.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,201206,2012,2011,2011,7.0,0,3500,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,3500.0,3500.0,3500.0,,,,,3311,189.0,0.0,,25360,,,,,,,0,,,,25360,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,130971750_201206_990EZ,IN,,130971750201206,1309717502012,A6A,A,36061.0,5602.0,5600.0,A6A,A,O,O,AR,A,A,1,AR,AR,AR,0.8378899999999999,A,711130.0,-73.95988912,40.782138116,0,rtf2013_990EZ_VER,16176,
74090,113057468,BROOKLYN CHAPTER AMERICAN INSTITUTE OF ARCHITECTS,,41 2ND ST,BROOKLYN,NY,11231-4801,11231.0,RAYMOND T MELLON,,6.0,0.0,200101.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,42813,977,,,,,,,,,,,,,0,,0,,0.0,0.0,54980.0,,,0.0,,,54980,35032,19948,33970,19423,14547,0.0,78285.0,78285.0,132740.0,,,,,45634,32651.0,0.0,,499620,,,,,,,0,,,,499620,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,240044.0,428683.0,0.0,0.0,6435.0,675162.0,0,,,,,,,,,,,,,,,,,,,,,,92,113057468_201212_990EO,IN,,113057468201212,1130574682012,A03,A,36047.0,5602.0,5600.0,A03,A,O,O,AR,A,A,1,AR,AR,AR,0.63222,B,813920.0,-74.004522,40.680052,0,rtf2013_990EZ_VER,17328,
80176,116035621,COUNCIL OF AMERICAN LATVIAN ORGANIZATIONS OF NEW YORK INC,,1115 W 183 STREET,BRONX,NY,10453-0000,10453.0,HARRIET HALL BUS MANAGER,,4.0,0.0,196106.0,1.0,12.0,119.0,64.0,40.0,1.0,3.0,2.0,1.0,20.0,0.0,201112,2011,2011,2011,4.0,0,7588,98,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,7686.0,7686.0,7686.0,,,,,7387,299.0,0.0,23433.0,23733,,,,,,0.0,0,,,23433.0,23733,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf12co_excl,201012.0,2010.0,92.0,0.0,7334.0,0.0,148.0,,,0.0,0.0,0.0,0.0,7482.0,7893.0,-410.0,,,,,92,116035621_201112_990EO,IN,,116035621201112,1160356212011,A23,A,36005.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.98644,A,710000.0,-73.9093226,40.8604248,0,rtf2013_990EZ_VER,39564,
80820,133568008,PRIVATE ART DEALERS ASSOCIATION INC,,PO BOX 872,NEW YORK,NY,10021-0002,10021.0,KANTROWITZ & GOLDHAMER PC,,6.0,0.0,199108.0,1.0,12.0,119.0,229.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201112,2011,2011,2011,6.0,0,31300,107,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,31407.0,31407.0,31407.0,,,,,30795,612.0,0.0,56713.0,57325,,,,,,0.0,0,,,56713.0,57325,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201012.0,2010.0,92.0,0.0,32072.0,0.0,132.0,,,0.0,0.0,0.0,0.0,32204.0,30992.0,1212.0,,,,,92,133568008_201112_990EO,IN,,133568008201112,1335680082011,A03,A,36061.0,5602.0,5600.0,A03,A,O,O,AR,A,A,1,AR,AR,AR,0.56448,A,813920.0,-73.9597,40.768,0,rtf2013_990EZ_VER,43154,
80931,510192888,NEW YORK OBSTETRICAL SOCIETY INC,,1300 MORRIS PARK AVE STE B502,BRONX,NY,10461-1900,10461.0,,,6.0,0.0,198407.0,1.0,4.0,205.0,199.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201204,2012,2011,2011,6.0,0,78470,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,18320.0,96790.0,96790.0,96790.0,,,,,75213,21577.0,0.0,4307.0,25884,0.0,,0.0,,,0.0,0,0.0,,4307.0,25884,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201104.0,2011.0,92.0,0.0,70172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9721.0,79893.0,81945.0,-2052.0,0.0,0.0,0.0,0.0,92,510192888_201204_990EZ,IN,,510192888201204,5101928882012,A69,A,36005.0,5602.0,5600.0,A69,A,O,O,AR,A,A,1,AR,AR,AR,0.7181,A,711130.0,-73.8441991,40.8510091,0,rtf2013_990EZ_VER,43779,
81435,112099939,JAMAICA ESTATES ASSOCIATION INC,,PO BOX 660086,FLUSHING,NY,11366-0086,11366.0,TREASURER,,4.0,0.0,199610.0,1.0,10.0,401.0,0.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201210,2012,2011,2011,4.0,0,11700,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,5298.0,16998.0,16998.0,16998.0,,,,,20908,-3910.0,0.0,,37766,,,,,,,2248,,,,35518,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,112099939_201210_990EO,IN,,112099939201210,1120999392012,A23,A,36081.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.59641,A,710000.0,-73.785542143,40.722995714,0,rtf2013_990EZ_VER,46100,
83381,352237120,MUSIC ACCORD INC,,340 W 55TH ST APT 10B,NEW YORK,NY,10019-3753,10019.0,ED YIM,A68,4.0,0.0,200601.0,1.0,12.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,4.0,86000,0,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,86000.0,86000.0,86000.0,,,,,71612,14388.0,0.0,158876.0,173263,,,,,,0.0,0,,,158876.0,173263,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,92.0,90000.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,90000.0,73941.0,16059.0,,,,,92,352237120_201212_990EO,IN,,352237120201212,3522371202012,A68,A,36061.0,5602.0,5600.0,A68,A,O,O,AR,A,A,1,AR,AR,AR,0.6295,A,711130.0,-73.9672,40.7894,0,rtf2013_990EZ_VER,54662,
85096,112022650,AUTO BODY CRAFTSMENS GUILD INC,,2366 CONEY ISLAND AVENUE,BROOKLYN,NY,11223-5002,11223.0,,,6.0,0.0,196506.0,1.0,12.0,920.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,142505,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,142505.0,142505.0,142505.0,,,,,142887,-382.0,0.0,63458.0,63001,,,,,,498.0,423,,,62960.0,62578,Y,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,92.0,0.0,154656.0,0.0,0.0,,,0.0,0.0,0.0,0.0,154656.0,145438.0,9218.0,,,,,92,112022650_201212_990EO,IN,,112022650201212,1120226502012,A40,A,36047.0,5602.0,5600.0,A40,A,O,O,AR,A,A,1,AR,AR,AR,0.97439,A,710000.0,-73.961162309,40.599210795,0,rtf2013_990EZ_VER,61256,
86566,133713216,GERMAN-AMERICAN ROUNDTABLE INC,,300 E 42ND ST FL 14,NEW YORK,NY,10017-5984,10017.0,C/O AUGUSTINPARTNERS LLC,,6.0,0.0,199407.0,1.0,12.0,229.0,0.0,0.0,3.0,2.0,2.0,1.0,20.0,0.0,201012,2010,2010,2010,3.0,0,690,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,114.0,804.0,804.0,804.0,,,,,1231,-427.0,0.0,,11644,,,,,,,0,,,,11644,N,0,0,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,133713216_201012_990EZ,IN,,133713216201012,1337132162010,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.54178,C,710000.0,-73.9728,40.7519,0,rtf2013_990EZ_VER,65872,
87960,510180605,NATIONAL ANTIQUE AND ART DEALERS ASSOCIATION OF AMERICA INC,,220 E 57TH ST,NEW YORK,NY,10022-2805,10022.0,,,6.0,0.0,197602.0,1.0,4.0,200.0,0.0,0.0,3.0,2.0,2.0,1.0,20.0,0.0,201204,2012,2011,2011,6.0,0,27882,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,3.0,27885.0,27885.0,27885.0,,,,,983,26902.0,0.0,16148.0,43050,,,,,,2000.0,2000,,,14148.0,41050,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201104.0,2011.0,92.0,0.0,21180.0,0.0,0.0,,,0.0,0.0,0.0,8.0,21188.0,38923.0,-17735.0,,,,,92,510180605_201204_990EO,IN,,510180605201204,5101806052012,A0326,A,36061.0,5602.0,5600.0,A032,A,O,O,AR,A,A,1,AR,AR,AR,0.55632,A,813920.0,-73.966594283,40.760014865,0,rtf2013_990EZ_VER,70256,
89145,742066156,DUWEL COMPANY,,70 W 36TH ST,NEW YORK,NY,10018-8007,10018.0,,,2.0,0.0,194204.0,1.0,12.0,29.0,0.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201212,2012,2012,2012,2.0,0,0,13,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,13.0,13.0,13.0,,,,,0,13.0,0.0,21795.0,21808,,,,,,0.0,0,,,21795.0,21808,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,92.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1288.0,1288.0,20000.0,-18712.0,,,,,92,742066156_201212_990EO,IN,,742066156201212,7420661562012,A1960,A,36061.0,5602.0,5600.0,A196,A,O,O,AR,A,A,1,AR,AR,AR,0.5405399999999999,C,813219.0,-73.986024,40.750862,0,rtf2013_990EZ_VER,75098,
92756,132857251,DECORATIVE FABRICS ASSOCIATION INC,,319 E 24TH ST APT 16A,NEW YORK,NY,10010-4042,10010.0,STEVEN GOLDSTEIN,,6.0,0.0,197708.0,1.0,12.0,200.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,59916,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,59916.0,59916.0,59916.0,,,,,68695,-8779.0,0.0,10391.0,1612,,,,,,0.0,0,,,10391.0,1612,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,92.0,0.0,70021.0,0.0,0.0,,,0.0,0.0,0.0,0.0,70021.0,68855.0,1166.0,,,,,92,132857251_201212_990EO,IN,,132857251201212,1328572512012,A40,A,36061.0,5602.0,5600.0,A40,A,O,O,AR,A,A,1,AR,AR,AR,0.58085,A,710000.0,-73.826431988,40.910775703,0,rtf2013_990EZ_VER,87029,
93428,300379922,ETHIOPIAN EDIR MUTUAL ASSISTANCE ASSOCIATION IN NEW YORK INC,,PO BOX 250807,NEW YORK,NY,10025-1509,10025.0,WOLDE G MARIAM,Y22,12.0,0.0,200711.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201212,2012,2012,2012,12.0,0,21125,6529,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,27654.0,27654.0,27654.0,,,,,14846,12808.0,0.0,101323.0,114131,,,,,,0.0,0,,,101323.0,114131,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,27400.0,0.0,1086.0,,,0.0,0.0,0.0,540.0,29026.0,19655.0,9371.0,,,,,92,300379922_201212_990EO,IN,,300379922201212,3003799222012,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.81417,A,710000.0,-73.9672,40.7894,0,rtf2013_990EZ_VER,90570,
97049,42565109,AFRICA THE AFRICAN TRAVEL ASSOCIATION INC,,152 MADISON AVE RM 1702,NEW YORK,NY,10016-5464,10016.0,,,6.0,0.0,197704.0,1.0,12.0,200.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,177623,18,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,177641.0,177641.0,177641.0,,,,,208933,-31292.0,0.0,31460.0,168,0.0,,0.0,,,0.0,0,0.0,,31460.0,168,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,85918.0,174577.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,260525.0,229444.0,31081.0,0.0,0.0,0.0,0.0,92,042565109_201212_990EO,IN,,42565109201212,425651092012,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.7461399999999999,A,710000.0,-73.98371272199999,40.747241889,0,rtf2013_990EZ_VER,102834,
99945,320275994,SOCIAL MEDIA ADVERTISING CONSORTIUM INC,,105 E 34TH ST NO 174,NEW YORK,NY,10016-4601,10016.0,CHRISTINE BAPTISTE,S41,6.0,0.0,200904.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,65454,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,80500.0,145954.0,145954.0,145954.0,,,,,142035,3919.0,0.0,23942.0,21908,,,,,,5953.0,0,,,17989.0,21908,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf12co_excl,201112.0,2011.0,92.0,0.0,74000.0,0.0,0.0,,,0.0,0.0,0.0,31602.0,105602.0,99219.0,6383.0,,,,,92,320275994_201212_990EO,IN,,320275994201212,3202759942012,A30,A,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,1,AR,AR,AR,0.29634,B,510000.0,-73.998364,40.75436,0,rtf2013_990EZ_VER,114094,
100210,136092225,TEXTILE CONVERTERS LIQUIDATION BENEFIT FUND,,400 LAFAYETTE ST FL 4,NEW YORK,NY,10003-6900,10003.0,LOCAL 2179 UAW,,17.0,0.0,196312.0,2.0,6.0,267.0,0.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201306,2013,2012,2012,17.0,0,0,3213,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,3213.0,3213.0,3213.0,,,,,8342,-5129.0,0.0,300887.0,295758,0.0,,0.0,,,5581.0,5581,295306.0,,295306.0,290177,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf12co_excl,201206.0,2012.0,93.0,0.0,0.0,0.0,4088.0,0.0,0.0,0.0,0.0,0.0,0.0,4088.0,7808.0,-3720.0,0.0,0.0,0.0,0.0,92,136092225_201306_990EO,IN,,136092225201306,1360922252013,A40,A,36061.0,5602.0,5600.0,A40,A,O,O,AR,A,A,1,AR,AR,AR,0.52477,A,710000.0,-73.992853,40.7287,0,rtf2013_990EZ_VER,115288,
100428,135313975,PERUVIAN-AMERICAN ASSOCIATION INC,,641 LEXINGTON AVE STE 1430,NEW YORK,NY,10022-4503,10022.0,,,6.0,0.0,194107.0,1.0,12.0,200.0,911.0,279.0,3.0,1.0,2.0,1.0,20.0,0.0,201212,2012,2012,2012,6.0,10000,11218,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,21218.0,21218.0,21218.0,,,,,18060,3158.0,0.0,187.0,3344,,,,,,0.0,0,,,187.0,3344,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,92.0,0.0,13210.0,0.0,0.0,,,0.0,0.0,0.0,0.0,13210.0,14862.0,-1652.0,,,,,92,135313975_201212_990EO,IN,,135313975201212,1353139752012,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.46285,C,710000.0,-73.9668408,40.7565068,0,rtf2013_990EZ_VER,116228,
101268,113344197,LINKS INC,GREATER QUEENS CHAPTER,PO BOX 110295,CAMBRIA HTS,NY,11411-0295,11411.0,PATRICIA THOMAS,,4.0,0.0,196112.0,5.0,4.0,119.0,40.0,279.0,9.0,1.0,2.0,1.0,20.0,1520.0,201304,2013,2012,2012,4.0,16707,9160,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,25867.0,25867.0,25867.0,,,,,9180,16687.0,0.0,12211.0,16687,,,,,,0.0,0,,,12211.0,16687,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201204.0,2012.0,93.0,4944.0,8375.0,0.0,0.0,,,0.0,0.0,0.0,0.0,13319.0,11645.0,1674.0,,,,,93,No Exact Image Match (JAN14),IN,,113344197201304,1133441972013,A99,A,36081.0,5602.0,5600.0,A99,A,O,O,AR,A,A,1,AR,AR,AR,0.38019000000000003,C,710000.0,-73.86183100000001,40.763405,0,rtf2013_990EZ_VER,119471,
101901,237240585,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,1559 NY LOC AMER MUSEUM NTL HISTRY,79TH ST AND CENTRAL PARK W,NEW YORK,NY,10024-0000,10024.0,AFSCME NEW YORK LOCAL 1559,,5.0,0.0,195708.0,5.0,6.0,263.0,264.0,279.0,9.0,3.0,2.0,1.0,20.0,1381.0,201306,2013,2012,2012,5.0,0,49863,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,49863.0,49863.0,49863.0,,,,,50140,-277.0,0.0,9128.0,8851,,,,,,0.0,0,,,9128.0,8851,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf12co_excl,201206.0,2012.0,92.0,0.0,52294.0,0.0,0.0,,,0.0,0.0,0.0,0.0,52294.0,50766.0,1528.0,,,,,92,237240585_201306_990EO,IN,,237240585201306,2372405852013,A50,A,36061.0,5602.0,5600.0,A50,A,O,O,AR,A,A,1,AR,AR,AR,0.87229,A,712110.0,-73.96501834899999,40.777872461,0,rtf2013_990EZ_VER,121037,
102002,131101367,NEW YORK SOCIETY OF ARCHITECTS,,132 NASSAU ST RM 811,NEW YORK,NY,10038-0000,10038.0,,W03,6.0,0.0,194208.0,1.0,11.0,200.0,205.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201211,2012,2011,2011,6.0,0,114411,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,13900.0,128311.0,128311.0,128311.0,,,,,134870,-6559.0,0.0,18999.0,14229,,,,,,666.0,2455,,,18333.0,11774,Y,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201111.0,2011.0,92.0,0.0,118823.0,0.0,0.0,,,0.0,0.0,0.0,9450.0,128273.0,140648.0,-12375.0,,,,,92,131101367_201211_990EO,IN,,131101367201211,1311013672012,A03,A,36061.0,5602.0,5600.0,A03,A,O,O,AR,A,A,1,AR,AR,AR,0.02138,B,813920.0,-74.005437633,40.71549739,0,rtf2013_990EZ_VER,121870,
