,EIN,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ASS_BOY,ASS_EOY,BLOCK,BOND_BOY,BOND_EOY,CENSUSTRACT,CITY,CLASSCD,COMPENS,COMPENSP,CONT,CONTACT,CONTP,DEDUCTCD,DIREXP,EOSTATUS,EPOSTCARD,EXPS,EXPSP,FILENAME,FIPS,FISYR,FISYRP,FNDNCD,FRCD,FUNDBAL,FUNDFEES,FUNDFEESP,FUNDINC,FUNDINCP,GFTGRNTSRCVD170,GOODS,GRPROF,GRPROFP,GRREC,GRRECMEM,GRRECOTH,GRRECPUB,GRSINC170,GRSINCFNDRSNG,GRSINCGAMING,GRSRCPTSADMISSN509,GRSRCPTSRELATED170,GRSRNTSPRSNL,GRSRNTSREAL,INITFEES,INPRIOR,INPRIORSRC,INVENTG,INVINC,INVINCP,LATITUDE,LESSDIRFNDRSNG,LESSDIRGAMING,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LIAB_BOY,LIAB_EOY,LONGITUDE,MAJGRPB,MANUALLY_FIXED,MRTG_BOY,MRTG_EOY,MSA_NECH,NAICS,NAME,NCCSKEY,NCCSKEY2,NETA_BOY,NETGNLS,NETINC,NETINCFNDRSNG,NETINCGAMING,NETINCP,NETRENT,NETRENTP,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEEFINAL1,NTEEIRS,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,ORGCD,OTHCHGS,OTHINC,OTHINCP,OTHSAL,OTHSALP,OUTNCCS,OUTREAS,PAYTAX,PAYTAXP,PMSA,PROGREV,PROGREVP,Q78A,RANDNUM,REASON,RENTEXP,RENTINC,RETEARN,RETE_BOY,RNTLEXPNSPRSNL,RNTLEXPNSREAL,RNTLINCPRSNL,RNTLINCREAL,ROYALTSINC,RULEDATE,SALEOTHE,SALEOTHG,SALEOTHN,SALEOTHNP,SALESECN,SALESECNP,SALESEXP,SECUR,SEC_NAME,SOIYR,SOURCE,SPEVTG,SRVCSVAL170,SRVCSVAL509,STATE,STYEAR,SUBCD,SUBSECCD,SUBTOTSUPPINC509,TAXPER,TAXPERP,TOTGFTGRNTRCVD509,TOTREV,TOTREV2,TOTREVP,TOTSUPP509,TXEXMPTBNDSPROCEEDS,TXREVNUELEVIED170,TXREVNUELEVIED509,UNSECUREDNOTESEND,VALIDATION_STATE,ZIP,ZIP5
2217,10857041,12,0.0,0.0,0.0,120 E 81ST ST APT 10A,3.0,15752.0,7450.0,360610140005001.0,0.0,0.0,36061014000.0,NEW YORK,10,0.0,0.0,180.0,,2984.0,1.0,0.0,1.0,0,7858.0,9229.0,010857041_201412_990EZ,36061.0,2014,2013.0,15,20.0,7323.0,0.0,0.0,0.0,730.0,,0.0,0.0,0.0,644,,,0.0,0.0,0.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0.0,0.0,0.0,40.7765,0.0,0.0,PC,O,AR,A,1215.0,127.0,-73.9589,A,,0.0,0.0,5602.0,710000.0,DECENDANTS OF HOLOCAUST SURVIVORS,10857041201412,108570412014,14537.0,0.0,-7214.0,0.0,0.0,-865.0,0.0,0.0,A,A23,,A23,A,A23,ntCO,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,464.0,4650.0,N,0.5871018981497701,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20140.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201412,201312.0,7577.0,644.0,644.0,8364.0,37532.0,0.0,0.0,0.0,0.0,0.0,11231-5187,10028
2469,10937547,12,0.0,0.0,0.0,2334 24TH ST,3.0,1319.0,510.0,360810113002000.0,0.0,0.0,36081011300.0,ASTORIA,20,0.0,0.0,5852.0,PETER BOISVERT,183.0,1.0,0.0,1.0,0,7910.0,639.0,010937547_201412_990EZ,36081.0,2014,2013.0,15,20.0,510.0,0.0,0.0,0.0,0.0,,0.0,1249.0,0.0,7101,,,0.0,0.0,0.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,1249.0,0.0,0.0,40.7765,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.9088,A,,0.0,0.0,5602.0,711110.0,NOSEDIVE PRODUCTIONS INC,10937547201412,109375472014,1319.0,0.0,-809.0,0.0,0.0,-456.0,0.0,0.0,A,A65,,A65,A,A65,IRS,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.0729500153747491,8,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,201102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20140.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201412,201312.0,0.0,7101.0,7101.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,11105-3415,11105
2596,10974983,12,0.0,0.0,0.0,C/O HOLY TRINITY LUTHERAN CHURCH-3,3.0,13833.0,5768.0,360610149002000.0,0.0,0.0,36061014900.0,NEW YORK,10,0.0,0.0,6698.0,HOLY TRINITY LUTHERAN CHURCH,11355.0,1.0,0.0,1.0,0,14763.0,4954.0,010974983_201412_990EZ,36061.0,2014,2013.0,15,20.0,5768.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6698,,,0.0,0.0,0.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0.0,0.0,0.0,40.7719,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.9792,A,,0.0,0.0,5602.0,711130.0,MUSIC KITCHEN FOOD FOR THE SOUL INC THE MUSIC KITCHEN,10974983201412,109749832014,13833.0,0.0,-8065.0,0.0,0.0,6401.0,0.0,0.0,A,A68,,A68,A,A68,BEST,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.5510494680006145,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,201109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,THE MUSIC KITCHEN,20140.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201412,201312.0,21403.0,6698.0,6698.0,11355.0,21403.0,0.0,0.0,0.0,0.0,0.0,10023-0000,10023
3777,20557576,12,0.0,0.0,0.0,55 WATER STREET,3.0,460269.0,486143.0,360610009001017.0,0.0,0.0,36061000900.0,NEW YORK,10,0.0,0.0,113188.0,NEW WATER STREET CORPORATION,150345.0,1.0,0.0,1.0,0,110124.0,119595.0,020557576_201412_990O,36061.0,2014,2013.0,15,10.0,470657.0,0.0,0.0,0.0,0.0,811961.0,0.0,0.0,0.0,136336,0.0,0.0,,44773.0,0.0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0.0,23148.0,7412.0,40.7031,0.0,0.0,PC,O,AR,A,0.0,15486.0,-74.0108,A,,0.0,0.0,5602.0,712120.0,FRIENDS OF THE PLAZA VVP CORPORATION,20557576201412,205575762014,460269.0,0.0,26212.0,0.0,0.0,38162.0,0.0,0.0,A,A80,,A80,A,A50,NEW,AR,AR,AR,1.0,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.09381733627319766,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201412,201312.0,0.0,136336.0,136336.0,157757.0,0.0,0.0,0.0,0.0,0.0,0.0,10041-0004,10041
3821,20569320,12,0.0,0.0,0.0,145 HICKS ST A-54,3.0,85269.0,117843.0,360470005011001.0,0.0,0.0,36047000501.0,BROOKLYN,10,44000.0,39250.0,134586.0,,98243.0,1.0,0.0,1.0,0,470753.0,445293.0,020569320_201412_990O,36047.0,2014,2013.0,15,10.0,73084.0,0.0,0.0,0.0,0.0,774336.0,0.0,0.0,0.0,519001,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,14368.0,0,1,rtf13_990_VER,0.0,0.0,1.0,40.697247,0.0,0.0,PC,O,AR,A,60433.0,44759.0,-73.99475699999999,A,,0.0,0.0,5602.0,711120.0,BROOKLYN BALLET INC,20569320201412,205693202014,24836.0,0.0,48248.0,0.0,0.0,-22876.0,14368.0,15275.0,A,A63,,A63,A,A63,BEST,AR,AR,AR,1.0,,0.0,0.0,110653.0,130207.0,IN,,11116.0,15444.0,5600.0,370047.0,308898.0,N,0.9883065875732656,7,0.0,14368.0,0.0,0.0,0.0,0.0,0.0,14368.0,0.0,200206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201412,201312.0,0.0,519001.0,519001.0,422417.0,0.0,0.0,0.0,0.0,25000.0,0.0,11201-2327,11201
3896,20589687,6,0.0,0.0,0.0,65 E 89TH ST,3.0,1981027.0,1822886.0,360610150021001.0,0.0,0.0,36061015002.0,NEW YORK,20,655852.0,624592.0,371289.0,NANCY GODREAU,325629.0,1.0,138620.0,1.0,0,3931688.0,3477987.0,020589687_201406_990O,36061.0,2014,2013.0,11,10.0,213301.0,0.0,0.0,305418.0,0.0,0.0,0.0,0.0,0.0,3846333,0.0,0.0,,0.0,444038.0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0.0,259.0,644.0,40.7826,138620.0,0.0,PC,O,AR,A,1543751.0,1609585.0,-73.9568,A,,0.0,0.0,5602.0,711110.0,ST THOMAS MORE PLAY GROUP INC,20589687201406,205896872014,437276.0,0.0,-223975.0,305418.0,0.0,-181584.0,0.0,0.0,A,A65,,A65,A,B90,BEST,AR,AR,AR,1.0,,0.0,0.0,1938875.0,1605712.0,IN,,207411.0,170686.0,5600.0,3030747.0,2970130.0,N,0.7266408224608628,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20139.0,15eofinextract990.dat.dat,444038.0,0.0,0.0,NY,20139.0,3,3,0.0,201406,201306.0,0.0,3707713.0,3707713.0,3296403.0,0.0,0.0,0.0,0.0,0.0,0.0,10128-1226,10128
4007,20617728,6,0.0,0.0,0.0,PO BOX 150613,3.0,123457.0,119888.0,360470149001000.0,0.0,0.0,36047014900.0,BROOKLYN,12,10915.0,7645.0,49049.0,,43568.0,1.0,0.0,1.0,0,248297.0,246207.0,020617728_201506_990O,36047.0,2015,2014.0,15,10.0,115698.0,0.0,0.0,0.0,0.0,180433.0,0.0,0.0,0.0,248560,0.0,0.0,,0.0,0.0,0,0.0,199511.0,0.0,0.0,0,1,rtf13_990_VER,0.0,0.0,0.0,40.6643,0.0,0.0,PC,O,AR,A,8022.0,4190.0,-73.9841,A,,0.0,0.0,5602.0,711110.0,PIPER THEATRE PRODUCTIONS INC,20617728201506,206177282015,115435.0,0.0,263.0,0.0,0.0,5148.0,0.0,0.0,A,A65,,A65,A,A65,BEST,AR,AR,AR,1.0,,3679.0,5660.0,75465.0,87063.0,IN,,9203.0,10106.0,5600.0,195832.0,202127.0,N,0.8191591315361577,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20149.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20149.0,3,3,0.0,201506,201406.0,0.0,248560.0,248560.0,251355.0,0.0,0.0,0.0,0.0,0.0,0.0,11215-0613,11215
4062,20630328,6,0.0,0.0,0.0,8824 43RD AVE,3.0,717166.0,719657.0,360810475002008.0,0.0,0.0,36081047500.0,ELMHURST,10,0.0,0.0,24035.0,THOMAS F MCKENZIE,23193.0,1.0,0.0,1.0,0,32832.0,19439.0,020630328_201406_990O,36081.0,2014,2013.0,16,10.0,719657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98857,0.0,0.0,,0.0,0.0,0,160351.0,0.0,0.0,63055.0,0,1,rtf13_990_VER,0.0,199.0,973.0,40.73509,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.877562,A,,0.0,0.0,5602.0,712120.0,ELMHURST MEMORIAL LEAGUE INC,20630328201406,206303282014,717166.0,0.0,2491.0,0.0,0.0,38488.0,-479.0,33761.0,A,A80,,A80,A,A99,ntCO,AR,AR,AR,1.0,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.08013676390106718,9,63534.0,63055.0,0.0,0.0,0.0,63534.0,0.0,-479.0,0.0,201002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20139.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20139.0,3,3,175757.0,201406,201306.0,77989.0,35323.0,35323.0,57927.0,414097.0,11568.0,0.0,0.0,0.0,0.0,11325-0000,11373
4106,20643034,6,0.0,0.0,0.0,PO BOX 3852,3.0,32854.0,31305.0,360610161001001.0,0.0,0.0,36061016100.0,NEW YORK,20,0.0,0.0,35209.0,,39037.0,1.0,0.0,1.0,0,59081.0,60766.0,020643034_201506_990EZ,36061.0,2015,2014.0,16,10.0,31305.0,0.0,0.0,0.0,1468.0,,0.0,0.0,0.0,57632,,,0.0,0.0,4964.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0.0,0.0,0.0,40.7808,0.0,0.0,PC,O,AR,A,100.0,0.0,-73.9772,A,,0.0,0.0,5602.0,711130.0,MANHATTAN CHORAL ENSEMBLE INC,20643034201506,206430342015,32754.0,0.0,-1449.0,4964.0,0.0,-4633.0,0.0,0.0,A,A6B,,A6B,A,A6B,BEST,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,17459.0,15628.0,N,0.4258725849814296,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20149.0,15eofinextractEZ.dat,4964.0,0.0,0.0,NY,20149.0,3,3,0.0,201506,201406.0,188711.0,57632.0,57632.0,56133.0,269243.0,0.0,0.0,0.0,0.0,0.0,10163-3852,10163
4216,20666545,12,0.0,0.0,0.0,20 COOPER SQUARE NO 519,3.0,30039.0,21269.0,360610057002004.0,0.0,0.0,36061005700.0,NEW YORK,10,0.0,0.0,0.0,TISCH SCHOOL OF THE ARTS,3560.0,1.0,0.0,1.0,0,8770.0,400095.0,020666545_201412_990EZ,36061.0,2014,2013.0,15,20.0,18019.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,0.0,0.0,0.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0.0,0.0,0.0,40.7278,0.0,0.0,PC,O,AR,A,3250.0,3250.0,-73.9914,A,,0.0,0.0,5602.0,710000.0,ANNA DEAVERE SMITH WORKS INC,20666545201412,206665452014,26789.0,0.0,-8770.0,0.0,0.0,-396535.0,0.0,0.0,A,A20,,A20,A,A20,IRS,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.11027253454118467,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20140.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201412,201312.0,0.0,0.0,0.0,3560.0,0.0,0.0,0.0,0.0,0.0,0.0,10003-7112,10003
4257,20677257,12,0.0,0.0,0.0,534 FLATBUSH AVE,3.0,36817.0,735.0,360470327003002.0,0.0,0.0,36047032700.0,BROOKLYN,10,0.0,0.0,6504.0,DORIS MIRESCU,65348.0,1.0,0.0,1.0,0,42586.0,33812.0,020677257_201412_990EZ,36047.0,2014,2013.0,16,20.0,735.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6504,,,0.0,0.0,0.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0.0,0.0,0.0,40.661,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.9612,A,,0.0,0.0,5602.0,711110.0,DANGEROUS GROUND PRODUCTIONS,20677257201412,206772572014,36817.0,0.0,-36082.0,0.0,0.0,36773.0,0.0,0.0,A,A65,,A65,A,A65,IRS,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,5237.0,N,0.4374024278811589,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20140.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201412,201312.0,40324.0,6504.0,6504.0,70585.0,47361.0,0.0,0.0,0.0,0.0,0.0,11225-3707,11225
4277,20682988,6,0.0,0.0,0.0,PO BOX 1556,3.0,61141.0,62072.0,360610047002008.0,0.0,0.0,36061004700.0,NEW YORK,20,28500.0,0.0,225904.0,LAURENCE SINGER,141743.0,1.0,0.0,1.0,0,265942.0,166588.0,020682988_201506_990O,36061.0,2015,2014.0,15,10.0,62072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267873,0.0,0.0,,0.0,0.0,0,198378.0,0.0,0.0,0.0,0,1,rtf13_990EZ_VER,0.0,0.0,0.0,40.7221,0.0,0.0,PC,O,AR,A,1000.0,0.0,-74.0035,A,,0.0,0.0,5602.0,711100.0,IMMEDIATE LIFE INC,20682988201506,206829882015,60141.0,0.0,1931.0,0.0,0.0,9105.0,0.0,0.0,A,A60,,A60,A,A60,IRS,AR,AR,AR,1.0,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,41969.0,33950.0,N,0.9298376856916514,9,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,200503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20149.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20149.0,3,3,0.0,201506,201406.0,704652.0,267873.0,267873.0,175693.0,903030.0,0.0,0.0,0.0,0.0,0.0,10013-0869,10013
4300,20688566,3,0.0,0.0,0.0,6839 HARROW ST,3.0,7671.0,6908.0,360810723003007.0,0.0,0.0,36081072300.0,FOREST HILLS,20,0.0,0.0,1000.0,XIAO-FEN MIN,3611.0,1.0,0.0,1.0,0,2767.0,8402.0,020688566_201503_990EZ,36081.0,2015,2014.0,15,20.0,6908.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2004,,,0.0,33.0,0.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0.0,4.0,4.0,40.7143,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.8445,A,,0.0,0.0,5602.0,711130.0,BLUE PIPA INC,20688566201503,206885662015,7671.0,0.0,-763.0,0.0,0.0,-1187.0,0.0,0.0,A,A68,,A68,A,A68,IRS,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,1000.0,3600.0,N,0.3891270105593002,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20149.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20149.0,3,3,0.0,201503,201403.0,0.0,2004.0,2004.0,7215.0,0.0,0.0,0.0,0.0,0.0,0.0,11375-5157,11375
4390,20712132,11,0.0,0.0,0.0,34 HILLSIDE AVE APT 4C,3.0,,89558.0,360610283002000.0,,0.0,36061028300.0,NEW YORK,12,12200.0,,207936.0,,,1.0,0.0,1.0,0,150333.0,,020712132_201411_990O,36061.0,2014,,15,10.0,74408.0,0.0,,0.0,,496480.0,0.0,0.0,,223469,0.0,0.0,,205.0,0.0,0,0.0,43788.0,0.0,0.0,0,0,,0.0,205.0,,40.8587,0.0,0.0,PC,O,AR,A,,15150.0,-73.9305,A,,,0.0,5602.0,710000.0,RUSSIAN AMERICAN CULTURAL HERITAGE CENTER INC,20712132201411,207121322014,,0.0,73136.0,0.0,0.0,,0.0,,A,A23,,A23,A,A23,BEST,AR,AR,AR,1.0,,0.0,,0.0,,IN,,0.0,,5600.0,15328.0,,N,0.6774669235902099,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,200407,0.0,0.0,0.0,,0.0,,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201411,,0.0,223469.0,223469.0,,0.0,0.0,0.0,0.0,0.0,0.0,10040-4805,10040
4420,20720786,6,0.0,0.0,0.0,56 BEAVER ST APT 205,3.0,272720.0,195744.0,,0.0,0.0,,NEW YORK,23,0.0,0.0,206003.0,,278847.0,1.0,0.0,1.0,0,274625.0,264615.0,020720786_201406_990O,36061.0,2014,2013.0,16,10.0,185215.0,0.0,0.0,0.0,0.0,1334909.0,0.0,0.0,0.0,263769,0.0,0.0,,0.0,0.0,0,0.0,24997.0,0.0,0.0,0,1,rtf13_990_VER,0.0,0.0,0.0,40.7051,0.0,0.0,PC,O,AR,A,16761.0,10529.0,-74.01,A,,0.0,0.0,5602.0,711110.0,CREATIVE MINDS NYC INC,20720786201406,207207862014,255959.0,0.0,-10856.0,0.0,0.0,23674.0,0.0,0.0,A,A65,,A65,A,A65,IRS,AR,AR,AR,1.0,,2686.0,2200.0,138716.0,120158.0,IN,,9737.0,10767.0,5600.0,55080.0,7242.0,N,0.2210243807638541,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20139.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20139.0,3,3,0.0,201406,201306.0,0.0,263769.0,263769.0,288289.0,0.0,0.0,0.0,0.0,0.0,0.0,10004-2403,10004
4503,20749041,12,0.0,0.0,0.0,450 W 33RD ST,3.0,727667.0,807621.0,360610103001001.0,0.0,0.0,36061010300.0,NEW YORK,10,0.0,0.0,50779.0,LARRY BRANDO,20082.0,1.0,0.0,1.0,0,28521.0,19300.0,020749041_201412_990O,36061.0,2014,2013.0,15,10.0,807621.0,0.0,0.0,0.0,0.0,675758.0,0.0,0.0,0.0,108475,0.0,0.0,,117076.0,0.0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0.0,57696.0,26974.0,40.7535,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.9981,A,,0.0,0.0,5602.0,511100.0,ASSOCIATED PRESS EMERGENCY RELIEF FUND,20749041201412,207490412014,727667.0,0.0,79954.0,0.0,0.0,27756.0,0.0,0.0,A,A33,,A33,A,M20,BEST,AR,AR,AR,1.0,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.2414420546825744,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201412,201312.0,0.0,108475.0,108475.0,47056.0,0.0,0.0,0.0,0.0,0.0,0.0,10001-0000,10001
5220,30328686,4,88.0,0.0,0.0,150 W 30TH ST RM 405,3.0,183648.0,635208.0,360610101001006.0,0.0,0.0,36061010100.0,NEW YORK,10,75600.0,49600.0,528244.0,COMPUCOUNT INC,442236.0,1.0,9623.0,1.0,0,1114158.0,938115.0,030328686_201404_990O,36061.0,2014,2013.0,15,10.0,278398.0,0.0,0.0,16177.0,0.0,1636967.0,3175.0,40556.0,12641.0,1308183,0.0,0.0,,273188.0,25800.0,0,0.0,1834507.0,0.0,0.0,0,1,rtf13_990_VER,43731.0,0.0,0.0,40.747820000000004,9623.0,0.0,PC,O,AR,A,45117.0,356810.0,-73.990753,A,,0.0,0.0,5602.0,512110.0,KINGDOM COUNTY PRODUCTIONS,30328686201404,303286862014,138531.0,0.0,181227.0,16177.0,0.0,18223.0,0.0,0.0,A,A31,,A31,A,A65Z,NEW,AR,AR,AR,1.0,,0.0,0.0,44313.0,35234.0,IN,,10618.0,6927.0,5600.0,710408.0,501461.0,N,0.7426308731357504,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20139.0,15eofinextract990.dat.dat,25800.0,0.0,0.0,NY,20139.0,3,3,0.0,201404,201304.0,0.0,1295385.0,1295385.0,956338.0,0.0,0.0,0.0,0.0,199018.0,0.0,10001-4187,10001
5579,30383217,12,0.0,0.0,0.0,37 GREENPOINT AVE 4TH FL SUITE E4G,3.0,252950.0,394568.0,360470565001006.0,0.0,0.0,36047056500.0,BROOKLYN,10,83138.0,77119.0,45583.0,,32666.0,1.0,0.0,1.0,0,287855.0,296185.0,030383217_201412_990O,36047.0,2014,2013.0,16,10.0,34843.0,0.0,0.0,0.0,0.0,0.0,529550.0,229459.0,204583.0,818326,0.0,0.0,,0.0,0.0,0,3326153.0,0.0,0.0,0.0,0,1,rtf13_990_VER,759009.0,0.0,0.0,40.729721000000005,0.0,0.0,PC,O,AR,A,219028.0,359725.0,-73.959243,A,,0.0,0.0,5602.0,710000.0,BOOKLYN INCORPORATED,30383217201412,303832172014,33922.0,0.0,921.0,0.0,0.0,-50318.0,0.0,0.0,A,A70,,A70,A,A33,NEW,AR,AR,AR,1.0,,0.0,0.0,69247.0,89409.0,IN,,13994.0,14841.0,5600.0,13734.0,8618.0,N,0.4555106658957193,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20140.0,3,3,101.0,201412,201312.0,110065.0,288776.0,288776.0,245867.0,3436319.0,0.0,0.0,0.0,0.0,0.0,11222-1553,11222
5737,30422472,12,0.0,0.0,0.0,123 4TH AVE 2ND FL,3.0,13235.0,10863.0,,0.0,0.0,,NEW YORK,20,0.0,0.0,3689.0,CHRISTOPHER PELHAM,41450.0,1.0,0.0,1.0,0,42003.0,47511.0,030422472_201412_990EZ,36061.0,2014,2013.0,16,20.0,5824.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,40626,,,0.0,0.0,0.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0.0,0.0,0.0,40.7239,0.0,0.0,PC,O,AR,A,5064.0,4939.0,-73.988,A,,0.0,0.0,5602.0,711100.0,DHARMA ROAD PRODUCTIONS INC,30422472201412,304224722014,8171.0,870.0,-2247.0,0.0,0.0,3367.0,0.0,0.0,A,A60,,A60,A,A60,IRS,AR,AR,AR,1.0,0.0,0.0,169.0,0.0,0.0,IN,,0.0,0.0,5600.0,35196.0,9259.0,N,0.2697820761029049,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200401,0.0,870.0,870.0,0.0,0.0,0.0,0.0,,,20140.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201412,201312.0,0.0,39756.0,39755.0,50878.0,0.0,0.0,0.0,0.0,0.0,0.0,10003-4935,10003
