,EIN,TAXPER,FisYr,CYCLE,DLN,NTEE,ARC,LRC,RESERVED,EOSTATUS,STYEAR,RECCODE,ASS_CODE,INC_CODE,SUBSECCD,ACTIV,P1TCONT,P1INTREV,P1DIVID,P1NGASTS,P1NLASTS,P1GINVPF,P1OTHINC,P1OFCOMP,P1CONTPD,P1TOTREV,P1TOTEXP,P1EXCREV,P1TEXMEX,P1NETINV,P6INVTAX,P1NADINC,P2TOTAST,P2GVTINV,P2CRPSTK,P2CRPBND,P2TINVSC,P2TLIABL,P2TASFMV,P13UNDST,P10MIR,P6EXMPF,P6DOMORG,P7POLIT,P7LIQUID,P7POFCLM,P7DISSAL,P7DISBOR,P7DISSER,P7DISPAY,P7DISTRA,P7PAYGVT,P7UNDINC,P7BUSINT,P7JEOINV,P7PROPAG,P7ELECT,P7INDGRT,P7ORGGRT,P7OTHPUR,P1GRENTS,P1GOODS,P1INVRV,P1NADJRV,P1ADMEXP,P1INVEXP,P1CHAEXP,P1TINVEX,P1TADJEX,P2CASHBV,P2MORTG,P2EYOTIN,P2EYASST,P2MTGNTS,P3EYTFND,P6TEXCTX,P6TX511,P6TXSUBA,P6ESTTX,P6TXWTH,P6TXINV,P6TXWERR,P6TXPNLT,P6TXCRDT,P6TX4940,P10TASST,P11DISTR,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14TNADJ,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14TQDIS,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14TASVL,P14A4942,P14B4942,P14C4942,P14D4942,P14T4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14TENDW,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14TPSUP,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14TGINV,ZIP5,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ACTIV1,ACTIV2,ACTIV3,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,MAJGRPB,OUTNCCS,OUTREAS,NTEESRC,ntmaj10,ntmaj12,ntmaj5,randnum,nteeConf,LEVEL1,LEVEL2,LEVEL3,LEVEL4,stateOld1,zip5Old1,cityOld1,SOURCE,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
8834,133995881,200006,2000,200129.0,29491174100081.0,A20,N,Y,0.0,1.0,1999,3.0,6.0,4.0,3,0,0,5856,0,0,0,0,0,6923,0,393848,609278,-215430,221286,5856,59,5856,2960555,0,0,0,0,5729,2960555,0,8223,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,387992,0,5856,393848,609278,0,221286,0,387992,0,0,0,2960555,0,2954826,59,0,0,0,0,0,0,0,61,0,166960,8164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018.0,LUCILLE LORTEL THEATRE FOUNDATION INC,% HECHT AND COMPANY PC,111 W 40TH ST,NEW YORK,NY,10018-2506,0.0,3.0,1.0,199907.0,1.0,4.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,6,,36061.0,5602.0,5600.0,A20,A,A,IN,,1,AR,AR,AR,0.838592,N,PF,O,AR,A,NY,10018.0,NEW YORK,core2000pf_ver1,PF,S,AR,A,IN,,A65,A
8868,134008719,199912,1999,200104.0,29491006099161.0,A51Z,N,Y,0.0,1.0,1999,2.0,8.0,6.0,3,91,1440000,0,0,0,0,0,0,0,1000,1440000,1477372,-37372,1408949,0,0,0,34239424,0,0,0,0,48985,34239424,0,3686,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,1476372,0,1407949,0,0,45363,0,0,34239424,0,34190439,0,0,0,0,0,0,0,0,0,0,74833,0,1,0,0,0,1,1425846,0,0,0,1425846,1,0,0,0,1,0,0,0,0,0,2457,0,0,0,2457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10019.0,DORIS DUKE FOUNDATION FOR ISLAMIC ART,% ALAN ALTSCHULER,650 FIFTH AVE 19TH FLOOR,NEW YORK,NY,10019-6108,0.0,3.0,1.0,199809.0,1.0,3.0,91.0,0.0,0.0,1.0,11.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A51,A,A,IN,,1,AR,AR,AR,0.8634360000000001,N,PF,O,AR,A,NY,10019.0,NEW YORK,core2000pf_ver1,PF,O,AR,A,IN,,X40,X
8992,134036532,200008,2000,200131.0,29491139078151.0,A40,N,Y,0.0,1.0,1999,3.0,4.0,4.0,3,0,200000,0,16060,0,0,0,0,0,28500,216060,38619,177441,28500,5941,59,0,330831,0,0,0,0,0,361640,0,14467,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,16060,0,10119,10119,0,10119,0,0,0,138768,361640,0,330830,59,0,0,0,0,0,0,0,59,0,293742,14408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10003.0,WOLF KAHN AND EMILY MASON FOUNDATION INC,% WOLF KAHN,240 E 15TH ST,NEW YORK,NY,10003-3961,0.0,3.0,1.0,200003.0,1.0,4.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,8,,36061.0,5602.0,5600.0,A40,A,A,IN,,1,AR,AR,AR,0.6436689999999999,N,PF,O,AR,A,NY,10003.0,NEW YORK,core2000pf_ver1,PF,S,AR,A,IN,,A40,A
9043,134047433,199912,1999,200104.0,29491006011071.0,A51,N,Y,0.0,1.0,1999,2.0,7.0,3.0,3,0,70000,0,0,0,0,0,0,195836,0,70000,629875,-559875,420798,0,0,0,7757427,0,0,0,0,8317302,7757427,0,3106,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,629875,0,420798,0,0,18769,0,0,7757427,0,-559875,0,0,0,0,0,0,0,0,0,0,63059,0,1,0,0,0,1,420798,0,0,0,420798,1,0,0,0,1,0,0,0,0,0,2071,0,0,0,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10153.0,NEUE GALERIE NEW YORK,% JACOB Z SCHUSTER,767 FIFTH AVE STE 4200,NEW YORK,NY,10153-0023,0.0,3.0,1.0,199912.0,1.0,3.0,0.0,0.0,0.0,1.0,75.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.34684899999999996,N,PF,O,AR,A,NY,10153.0,NEW YORK,core2000pf_ver1,PF,O,AR,A,IN,,A51,A
9070,134055562,200011,2000,200133.0,29491216017171.0,A20,N,Y,0.0,1.0,1999,3.0,1.0,1.0,3,0,0,0,0,0,0,0,300,0,0,300,2316,-2016,2316,0,0,0,1514,0,0,0,0,1348,1514,0,128,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,2316,0,2316,0,0,1514,0,0,1514,0,166,0,0,0,0,0,0,0,0,0,0,2597,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10022.0,FASSBINDER FOUNDATION INC,% PRYOR CASHMAN SHERMAN & FLYNN LLP,410 PARK AVE FL 10,NEW YORK,NY,10022-4407,0.0,3.0,1.0,200006.0,1.0,4.0,0.0,0.0,0.0,1.0,75.0,0.0,1.0,11,,36061.0,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.7017329999999999,N,PF,O,AR,A,NY,10022.0,NEW YORK,core2000pf_ver1,PF,S,AR,A,IN,,A20,A
9112,134069969,200006,2000,200104.0,29491006109131.0,A20,N,Y,0.0,1.0,1999,2.0,9.0,9.0,3,0,79391500,168009,29575,37890512,0,0,0,0,210000,117479596,299023,117180573,299023,37890512,757810,197584,95284300,0,0,0,0,16515000,95284300,0,16633,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,37890512,197584,89023,0,89023,0,0,3384616,0,0,95284300,0,78769300,757810,0,0,0,0,0,0,0,757810,0,337719,0,16633,0,0,0,16633,299023,0,0,0,299023,95284300,0,0,0,95284300,76510000,0,0,0,76510000,11089,0,0,0,11089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10153.0,AMERICAN ART FOUNDATION INC,% MEREDITH EDWARDS,767 FIFTH AVE 40TH FL,NEW YORK,NY,10153-0023,0.0,3.0,2.0,199911.0,1.0,3.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,6,,36061.0,5602.0,5600.0,A20,A,A,IN,,1,AR,AR,AR,0.294744,N,PF,O,AR,A,NY,10153.0,NEW YORK,core2000pf_ver1,PF,O,AR,A,IN,,A12,A
9125,134073167,200012,2000,200133.0,29491202062081.0,A11,N,Y,0.0,1.0,2000,3.0,3.0,3.0,3,0,101094,0,2486,0,-3710,0,0,0,65000,99770,65000,34770,65000,88896,1778,0,34770,0,0,0,0,0,34770,0,2289,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,88896,0,0,0,0,0,0,0,0,0,34770,0,34770,1778,0,0,0,0,3600,0,0,-1822,1822,50035,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10017.0,YOUNG FOUNDATION,% JOHN YOUNG,380 MADISON AVE 7TH FL,NEW YORK,NY,10017-2513,0.0,3.0,1.0,200002.0,1.0,4.0,0.0,0.0,0.0,2.0,11.0,0.0,1.0,12,YOUNG JOHN TTEE,36061.0,5602.0,5600.0,A11,A,A,IN,,1,AR,AR,AR,0.597801,N,PF,S,ZA,A,NY,10017.0,NEW YORK,core2000pf_ver1,PF,S,ZA,A,IN,,A11,A
9127,134074036,200012,2000,200128.0,29491167003151.0,A6C,N,Y,0.0,1.0,2000,2.0,2.0,2.0,3,0,10000,64,0,0,0,0,0,0,0,10064,11771,-1707,11771,64,0,64,13133,0,0,0,0,0,13133,0,502,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,64,64,11771,0,11771,0,0,13133,0,0,13133,0,13133,0,0,0,0,0,0,0,0,0,0,10186,0,64,18,0,0,82,11771,10178,0,0,21949,13133,14840,0,0,27973,0,0,0,0,0,335,451,0,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10007.0,A CHILDS VOICE INC,% ALBERT KALTER,225 BROADWAY STE 1806,NEW YORK,NY,10007-3001,0.0,3.0,2.0,199910.0,1.0,3.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A6C,A,A,IN,,1,AR,AR,AR,0.0188297,N,PF,O,AR,A,NY,10007.0,NEW YORK,core2000pf_ver1,PF,O,AR,A,IN,,A6C,A
9141,134077058,200012,2000,200151.0,29491286002241.0,A80,N,Y,0.0,1.0,2000,3.0,4.0,2.0,3,0,22050,0,0,0,0,0,0,0,0,22050,8381,13669,0,10476,210,0,195825,0,0,0,0,0,195825,210,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,10476,0,8381,0,0,0,0,195825,0,0,195825,0,195825,210,0,0,0,0,0,0,0,210,0,0,-210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10003.0,POLISH ARMY VETERANS ASSOCIATION OF AMERICA FOUNDATION INC,% KAZIMIERZ S RASIEJ,119 E 15TH ST,NEW YORK,NY,10003-2392,0.0,3.0,2.0,200003.0,1.0,4.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A80,A,A,IN,,1,AR,AR,AR,0.782872,N,PF,O,AR,A,NY,10003.0,NEW YORK,core2000pf_ver1,PF,S,AR,A,IN,,W30,W
9157,134080444,200012,2000,200140.0,29491258047191.0,A11,N,Y,0.0,1.0,2000,2.0,4.0,4.0,3,0,170100,0,0,0,0,0,0,0,100,170100,10420,159680,4037,0,0,0,165588,0,0,0,0,5908,165588,0,2830,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,10320,0,3937,0,0,85308,0,0,165588,0,159680,0,0,0,0,0,0,0,0,0,0,57456,0,1,0,0,0,1,86150,0,0,0,86150,1,0,0,0,1,0,0,0,0,0,1887,0,0,0,1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10022.0,PARNASSUSWORKS FOUNDATION,% RICHARD A RIFKIND,425 E 58TH ST,NEW YORK,NY,10022-2300,0.0,3.0,2.0,200001.0,1.0,3.0,0.0,0.0,0.0,2.0,11.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A11,A,A,IN,,1,AR,AR,AR,0.68229,N,PF,S,ZA,A,NY,10022.0,NEW YORK,core2000pf_ver1,PF,S,ZA,A,IN,,A11,A
9367,134133834,200012,2000,200150.0,29491181035201.0,A65,N,Y,0.0,1.0,2000,3.0,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10016.0,VISIBLE THEATRE INC,% KRISTA D SMITH,201 E 28TH ST STE 3E,NEW YORK,NY,10016-8538,0.0,3.0,2.0,200101.0,1.0,15.0,0.0,0.0,0.0,1.0,75.0,200412.0,10.0,12,,36061.0,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.538155,N,PC,O,AR,A,NY,10016.0,NEW YORK,core2000pf_ver1,PF,O,AR,A,IN,,A65,A
9479,136019220,200009,2000,200131.0,29491132199181.0,,N,Y,0.0,25.0,1999,3.0,6.0,5.0,3,119,367180,19334,273,0,-512,0,133139,40769,0,519414,560748,-41334,466768,10273,205,65509,3857433,0,0,0,0,17311,3857433,0,19860,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,19607,152746,560748,9334,466768,9334,87237,8600,0,0,3857433,0,3840122,205,0,0,95,0,26,0,1,87,0,403245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10003.0,POETRY SOCIETY OF AMERICA,,15 GRAMERCY PARK,NEW YORK,NY,10003-1705,0.0,3.0,3.0,193705.0,1.0,4.0,119.0,0.0,0.0,5.0,13.0,0.0,1.0,9,,36061.0,5602.0,5600.0,A70,A,A,IN,,1,AR,AR,AR,0.13434200000000002,N,PF,O,AR,A,NY,10003.0,NEW YORK,core2000pf_ver1,PF,S,AR,A,IN,,A0370,A
11035,136227356,199912,1999,200116.0,29491041014171.0,,N,Y,0.0,1.0,1999,3.0,4.0,3.0,3,119,46,0,7959,0,0,76261,0,0,4150,84266,67121,17145,65372,7919,79,76261,136763,0,0,0,0,0,158956,0,7264,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,15112,7959,76261,62971,40,61222,40,0,0,0,125305,158956,0,136763,79,0,0,0,0,0,0,0,79,0,147502,7185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10022.0,DANCE PERSPECTIVES FOUNDATION INC,,433 E 51ST 8D,NEW YORK,NY,10022-6472,0.0,3.0,1.0,196709.0,1.0,4.0,119.0,40.0,59.0,1.0,13.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A62,A,A,IN,,1,AR,AR,AR,0.96065,C,PF,O,AR,A,NY,10022.0,NEW YORK,core2000pf_ver1,PF,S,AR,A,IN,,A62,A
11502,137061011,200006,2000,200130.0,29491181054231.0,A50I,N,Y,0.0,1.0,1999,2.0,4.0,3.0,3,60,70400,0,0,0,0,0,0,0,10000,70400,17331,53069,17116,0,0,0,175598,0,0,0,0,0,197794,0,8333,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,7331,3194,0,0,197794,0,175598,0,0,0,0,0,0,0,0,0,0,169200,0,1,0,0,0,1,68401,69238,21670,0,159309,197794,144725,64593,20,407132,197794,144725,64593,20,407132,5556,3689,2272,1,11518,70400,71000,52210,20,193630,70400,71000,52210,0,193610,0,0,0,0,0,10016.0,WEISS MEMORIAL FOUNDATION TR,% JACKSON & NASH LLP,440 PARK AVE,NEW YORK,NY,10016-8012,0.0,3.0,1.0,199701.0,1.0,3.0,60.0,0.0,0.0,2.0,13.0,0.0,1.0,6,WEISS HERBERT TTEE,36061.0,5602.0,5600.0,A11,A,A,IN,,1,AR,AR,AR,0.0740842,N,PF,S,ZA,A,NY,10016.0,NEW YORK,core2000pf_ver1,PF,S,ZA,A,IN,,A50,A
11560,137091348,200012,2000,200132.0,29491139039011.0,A76Z,N,Y,0.0,1.0,2000,3.0,4.0,2.0,3,92,0,5555,0,0,0,0,6948,0,0,12503,33929,-21426,32184,5555,56,0,114464,0,0,0,0,0,114464,0,6156,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,5555,0,33929,0,32184,0,0,0,0,0,114464,0,114464,56,0,0,0,0,0,0,0,56,0,125000,6104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10028.0,LEO BRONSTEIN TRUST UW ELEANOR L WOLFF,% KATHRYN K SOMAN,147 E 82ND ST RM 3G,NEW YORK,NY,10028-1859,0.0,3.0,3.0,199701.0,1.0,4.0,92.0,119.0,602.0,2.0,13.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A70,A,A,IN,,1,AR,AR,AR,0.800005,N,PF,O,AR,A,NY,10028.0,NEW YORK,core2000pf_ver1,PF,S,AR,A,IN,,T22,T
11587,137100859,200105,2001,200146.0,29491258004021.0,A99Z,N,Y,0.0,1.0,2000,3.0,6.0,5.0,3,602,53700,255,199900,496293,0,0,0,0,1523890,750148,1546383,-796235,1523890,696448,13929,0,1010396,0,866973,0,866973,0,17693853,0,824246,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,696448,0,22493,0,0,0,0,0,0,0,17693853,0,1010396,13929,0,0,0,0,0,0,783,14712,0,16735949,810317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10167.0,THE JAMES E AND PATRICIA D CAYNE CHARITABLE TRUST,% JAMES E CAYNE BEAR STEARNS & CO,245 PARK AVE 9TH FL,NEW YORK,NY,10167-0002,0.0,3.0,1.0,199704.0,1.0,4.0,602.0,0.0,0.0,2.0,13.0,0.0,1.0,5,,36061.0,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.28013000000000005,N,PF,O,AR,A,NY,10167.0,NEW YORK,core2000pf_ver1,PF,S,AR,A,IN,,T22,T
11588,137101223,200012,2000,200141.0,29491265051111.0,A45Z,N,Y,0.0,1.0,2000,2.0,6.0,3.0,3,91,61717,180,0,0,0,0,0,0,0,61897,105470,-43573,0,180,4,0,2350364,0,0,0,0,15750,2350364,0,114662,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,180,180,105470,0,0,0,105470,52165,0,2298199,2350364,0,2334614,4,0,0,24,0,0,0,0,-20,20,2328156,0,0,0,283,0,283,0,0,0,165,165,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10012.0,KIKI KOGELNIK FOUNDATION,% STEPHEN KILDUNNE,330 LAFAYETTE ST 7,NEW YORK,NY,10012-2739,0.0,3.0,2.0,199705.0,1.0,3.0,91.0,0.0,0.0,2.0,13.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A40,A,A,IN,,1,AR,AR,AR,0.24175700000000003,N,PF,O,AR,A,NY,10012.0,NEW YORK,core2000pf_ver1,PF,O,AR,A,IN,,A40,A
11593,137102174,200109,2001,200149.0,29491314041141.0,A51Z,N,Y,0.0,1.0,2000,3.0,6.0,4.0,3,326,0,130609,0,48690,0,0,0,32290,76400,179299,151189,28110,134044,166171,3323,0,3332184,0,2503961,186625,2690586,0,3211541,106916,168483,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,182316,0,74789,16145,57644,16145,0,0,0,600000,3211541,0,3332184,3323,0,0,4547,0,0,0,0,-1224,1224,3420973,165160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005.0,RENATE HOFMANN ARTICLE 3 CHARITABLE TRUST 1874860,% CHASE MANHATTAN BANK TAX DEPT,1 CHASE MANHATTAN PLZ FL,NEW YORK,NY,10005-1401,0.0,3.0,1.0,199705.0,1.0,4.0,326.0,91.0,0.0,2.0,13.0,0.0,1.0,9,,36061.0,5602.0,5600.0,A51,A,A,IN,,1,AR,AR,AR,0.773285,N,PF,O,AR,A,NY,10005.0,NEW YORK,core2000pf_ver1,PF,S,AR,A,IN,,T22,T
11731,137147740,200012,2000,200135.0,29491174065061.0,A51Z,N,Y,0.0,1.0,2000,2.0,7.0,4.0,3,91,5000,0,0,0,0,159950,468,0,50000,165418,137741,27677,63871,0,0,86548,8356271,0,0,0,0,5296,8356271,0,1112,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,160418,87741,0,13871,0,73870,109596,0,0,8356271,0,8350975,0,0,0,0,0,0,0,0,0,0,22574,0,1112,197,0,0,1309,63871,227997,0,0,291868,8356271,8290798,8369045,0,25016114,0,0,0,0,0,741,131,0,0,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10003.0,LEON POLK SMITH FOUNDATION TR,% ROBERT MEAD JAMIESON,31 UNION SQUARE WEST,NEW YORK,NY,10003-3203,0.0,3.0,1.0,199807.0,1.0,3.0,91.0,0.0,0.0,2.0,11.0,0.0,1.0,12,MARSH GORDON ET AL TTEE,36061.0,5602.0,5600.0,A51,A,A,IN,,1,AR,AR,AR,0.708155,N,PF,O,AR,A,NY,10003.0,NEW YORK,core2000pf_ver1,PF,O,AR,A,IN,,A51,A
13988,222809914,200012,2000,200148.0,29491202062111.0,A68Z,N,Y,0.0,1.0,2000,3.0,4.0,4.0,3,90,145500,855,28,0,-52417,0,19752,0,0,113718,141844,-28126,119001,0,0,0,300754,0,0,0,0,0,247295,0,14346,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,883,20635,141844,2208,119001,2208,20635,0,0,254866,247295,0,300754,0,0,0,0,0,0,0,0,0,0,291283,14346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10021.0,MUSIC AND MORE INC,GANER,555 PARK AVE APT 8W,NEW YORK,NY,10021-8166,0.0,3.0,1.0,198708.0,1.0,15.0,90.0,0.0,0.0,1.0,13.0,0.0,10.0,12,,36061.0,5602.0,5600.0,A68,A,A,IN,,1,AR,AR,AR,0.242137,N,PC,O,AR,A,NY,10021.0,NEW YORK,core2000pf_ver1,PF,O,AR,A,IN,,A68,A
14293,223047700,199912,1999,200104.0,29491006109091.0,,N,Y,0.0,25.0,1999,3.0,6.0,4.0,3,59,272421,7022,30612,43043,0,0,0,0,18500,353098,186864,166234,141681,78268,783,0,1104297,265904,0,0,265904,25221,1104297,0,50521,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,80644,0,168364,2376,123181,2376,0,0,0,580101,1104297,0,1079076,783,0,0,238,0,0,0,0,545,0,1025813,49738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10016.0,NEW YORK FOUNDATION FOR ARCHITECTURE INC,,200 LEXINGTON AVE,NEW YORK,NY,10016-6201,0.0,3.0,1.0,196703.0,1.0,4.0,59.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A40,A,A,IN,,1,AR,AR,AR,0.891133,N,PF,O,AR,A,NY,10016.0,NEW YORK,core2000pf_ver1,PF,S,AR,A,IN,,A40,A
15018,223527668,200106,2001,200149.0,29491272081211.0,A40Z,N,Y,0.0,1.0,2000,2.0,6.0,5.0,3,60,562907,134,18632,9142,0,0,0,0,0,590815,9350,581465,1589,27774,555,18632,1146580,0,480882,0,480882,0,1083418,0,43382,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,27774,18632,9350,0,1589,0,0,5380,0,0,1083418,0,1146580,555,0,0,0,0,0,0,0,555,0,880852,0,18632,7154,11697,3753,41236,43589,40233,29845,18500,132167,1,0,0,0,1,0,0,0,0,0,28921,22192,15094,8489,74696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10118.0,YATES ART FOUNDATION INC,% WOLLIN,350 FIFTH STE 2822,NEW YORK,NY,10118-2899,0.0,3.0,1.0,199803.0,1.0,3.0,60.0,0.0,0.0,1.0,13.0,0.0,1.0,6,,36061.0,5602.0,5600.0,A40,A,A,IN,,1,AR,AR,AR,0.08949,N,PF,O,AR,A,NY,10118.0,NEW YORK,core2000pf_ver1,PF,O,AR,A,IN,,A12,A
15283,223668584,200006,2000,200103.0,29491365120060.0,A54,N,Y,0.0,1.0,1999,2.0,6.0,6.0,3,0,1738205,0,0,0,0,0,0,0,0,1738205,86464,1651741,72540,0,0,0,1651740,0,0,0,0,0,1665624,0,46105,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,86464,40,72540,40,0,59351,0,0,1665624,0,1651740,0,0,0,0,0,0,0,0,0,0,936143,0,1,0,0,0,1,322730,0,0,0,322730,1665624,0,0,0,1665624,1665624,0,0,0,1665624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10001.0,CWJ CLASSIC AUTOMOBILE MUSEUM INC,% ALFRED C ECKERT III,358 FIFTH AVE 9TH FLR,NEW YORK,NY,10001-2209,0.0,3.0,1.0,200009.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,6,,36061.0,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.647999,N,PF,O,AR,A,NY,10001.0,NEW YORK,core2000pf_ver1,PF,O,AR,A,IN,,A50,A
