,EIN,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ASS_CODE,BLOCK,CENSUSTRACT,CITY,CLASSCD,CONTACT,DEDUCTCD,EOSTATUS,FIPS,FISYR,FNDNCD,FRCD,INC_CODE,LATITUDE,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LONGITUDE,MAJGRPB,MANUALLY_FIXED,MSA_NECH,NAICS,NAME,NCCSKEY,NCCSKEY2,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEEFINAL1,NTEEIRS,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,ORGCD,OUTNCCS,OUTREAS,P10MIR,P10TASST,P11DISTR,P13UNDST,P14A4942,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14B4942,P14C4942,P14D4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14T4942,P14TASVL,P14TENDW,P14TGINV,P14TNADJ,P14TPSUP,P14TQDIS,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P1ADMEXP,P1CHAEXP,P1CONTPD,P1DIVID,P1EXCREV,P1GINVPF,P1GOODS,P1GRENTS,P1INTREV,P1INVEXP,P1INVRV,P1NADINC,P1NADJRV,P1NETINV,P1NGASTS,P1OFCOMP,P1OTHINC,P1TADJEX,P1TCONT,P1TEXMEX,P1TINVEX,P1TOTEXP,P1TOTREV,P2CASHBV,P2CRPBND,P2CRPSTK,P2EYASST,P2EYOTIN,P2GVTINV,P2MORTG,P2MTGNTS,P2TASFMV,P2TINVSC,P2TLIABL,P2TOTAST,P3EYTFND,P6DOMORG,P6ESTTX,P6EXMPF,P6TEXCTX,P6TX4940,P6TX511,P6TXCRDT,P6TXINV,P6TXPNLT,P6TXRFD,P6TXSUBA,P6TXWERR,P6TXWTH,P7BUSINT,P7DISBOR,P7DISPAY,P7DISSAL,P7DISSER,P7DISTRA,P7ELECT,P7INDGRT,P7JEOINV,P7LIQUID,P7ORGGRT,P7OTHPUR,P7PAYGVT,P7POFCLM,P7POLIT,P7PROPAG,P7UNDINC,PMSA,RANDNUM,RECCODE,RULEDATE,SEC_NAME,SOURCE,STATE,STYEAR,SUBSECCD,TAXPER,TFLD,VALIDATION_STATE,ZIP,ZIP5
65837,550913956,12,0.0,0.0,0.0,1448 COLLEGE POINT BLVD,3.0,1.0,360810925001006.0,36081092500.0,COLLEGE POINT,10.0,CPAC,1.0,1,36081.0,2015,3.0,1.0,3.0,40.7844,PF,O,AR,A,-73.8436,A,,5602.0,710000.0,COLLEGE POINT ARTS CENTER,550913956201512,5509139562015,A,A20,,A20,A,O20,BEST,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10685,10685.0,0,0,3123,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,13808,10685.0,0.0,10685,13808,877.0,0,0,4000.0,0.0,0,0.0,0.0,4000,0,1.0,4000,4000.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.814755669645954,Y,200709.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,11356-1749,11356.0
67640,576215647,12,0.0,0.0,0.0,10 ROCKEFELLER PLZ STE 919,3.0,1.0,360610096001001.0,36061009600.0,NEW YORK,20.0,,1.0,1,36061.0,2015,3.0,1.0,1.0,40.7581,PF,O,AR,A,-73.9793,A,,5602.0,710000.0,EMILIO SANCHEZ FOUNDATION STAPPER ERIC TTEE,576215647201512,5762156472015,A,A20,,A20,A,A20,IRS,AR,AR,AR,2.0,IN,,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3555,0,0,0,0,198,0,0,5332,0,0,0,0,10860,5127,36057,336265,0,1,3555,0,5530,0,388309,0,0,0,0,0,4217,4200.0,6660,0,-8962,0,0.0,0,1,17.0,215.0,198.0,215.0,198.0,1700,0.0,214,17.0,0,10860.0,17.0,10877,1915,1.0,0,0,834875.0,0.0,0,0.0,0.0,834875,0,0.0,4865,4865.0,Y,11,N,2,2.0,0.0,9.0,0,0,9,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.04504374549951951,Y,200504.0,STAPPER ERIC TTEE,16eofinextract990pf.dat,NY,2015,3,201512,-9,0.0,10020-1903,10020.0
73654,650671285,12,994.0,90.0,0.0,473 BROADWAY,3.0,3.0,360610047002012.0,36061004700.0,NEW YORK,20.0,ABRAHAM LUBE,1.0,1,36061.0,2015,15.0,20.0,1.0,40.7213,PC,S,ZB,A,-74.0005,A,,5602.0,813219.0,MALKA LUBELSKI CULTURE FOUNDATION INC,650671285201512,6506712852015,A,A12,,A12,A,A60,BEST,AR,AR,AR,1.0,IN,,0.0,31086.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0,0,0,-9,0,0.0,0,15,0.0,15.0,0.0,15.0,0.0,0,0.0,0,0.0,0,0.0,0.0,25,15,0.0,0,0,31087.0,0.0,0,0.0,0.0,31087,0,25.0,31087,31087.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.4934901012694495,N,199705.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10023-2152,10013.0
77691,743105711,12,0.0,0.0,0.0,PO BOX 231397,3.0,2.0,360610153001001.0,36061015300.0,NEW YORK,21.0,ELIZABETH DE,1.0,1,36061.0,2015,3.0,1.0,4.0,40.7768,PF,O,AR,A,-73.9822,A,,5602.0,711100.0,TONALMOTION INC,743105711201512,7431057112015,A,A60,,A60,A,A60,IRS,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,30769,78000,45092,17036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,542012,329091,400729,340559,0,170897,0,0,1,0,1612391,0,0,0,0,0,552002,542012.0,0,0,-57153,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,52625.0,110887,0.0,383962,542012.0,0.0,552002,494849,6751.0,0,0,1.0,0.0,0,0.0,0.0,0,0,17704.0,30769,13065.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.043136470218086635,Y,200409.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,11216-2412,10023.0
77702,743150964,12,0.0,0.0,0.0,871 UNITED NATIONS PLAZA,3.0,2.0,360610086034005.0,36061009000.0,NEW YORK,10.0,ANDREA ADAM,1.0,1,36061.0,2015,4.0,1.0,4.0,40.7528,PF,S,AR,A,-73.967,A,,5602.0,710000.0,GERMAN UNIVERSITY ALLIANCE INC,743150964201512,7431509642015,A,A23,,A23,A,B40,BEST,AR,AR,AR,1.0,IN,,0.0,17818.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168452,168211.0,0,0,-1570,0,0.0,0,5,0.0,5.0,65.0,65.0,5.0,0,84000.0,60,0.0,166817,168211.0,0.0,168452,166882,11797.0,0,0,17996.0,0.0,0,0.0,0.0,17996,0,1554.0,12147,10593.0,Y,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.2629106061357792,N,200701.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10017-1845,10017.0
79064,753121175,12,0.0,0.0,0.0,80 WHITE ST,1.0,4.0,360610031001007.0,36061003100.0,NEW YORK,10.0,GERALD WEINS,1.0,1,36061.0,2015,4.0,1.0,4.0,40.7177,PF,S,AR,A,-74.0024,A,,5602.0,712120.0,LILAC PRESERVATION PROJECT,753121175201512,7531211752015,A,A82,,A82,A,A80,NEW,AR,AR,AR,1.0,IN,,11720.0,237965.0,11720.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104582,104468.0,0,0,59767,0,0.0,0,14,114.0,14.0,78320.0,78320.0,0.0,0,0.0,78320,0.0,86015,104468.0,114.0,104582,164349,71915.0,0,0,275430.0,200000.0,0,0.0,0.0,275430,0,689.0,275430,274741.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.02479176752079726,N,200310.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10013-3527,10013.0
81305,800853496,12,0.0,0.0,0.0,152 WOOSTER ST APT 4B,3.0,5.0,360610049001001.0,36061004900.0,NEW YORK,12.0,,1.0,1,36061.0,2015,4.0,1.0,4.0,40.7257,PF,S,AR,A,-73.9998,A,,5602.0,710000.0,CROSSED PURPOSES FOUNDATION INC,800853496201512,8008534962015,A,A40,,A40,A,A40,IRS,AR,AR,AR,1.0,IN,,12714.0,258150.0,0.0,0.0,0,0,0,0,0,0,0,0,8476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,300000,0,0,0,0,8476,0,0,0,450000,0,0,0,0,0,3892,0.0,150000,0,146108,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,300000,150000.0,0.0,153892,300000,364302.0,0,0,364302.0,0.0,0,0.0,0.0,364302,0,1.0,364302,364302.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.7461456995333149,N,201512.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10012-5332,10012.0
84606,900446418,12,0.0,0.0,0.0,765 PARK AVE,3.0,1.0,360610128003000.0,36061012800.0,NEW YORK,10.0,AGNES GUND,1.0,1,36061.0,2015,4.0,1.0,1.0,40.7713,PF,S,ZB,A,-73.9636,A,,5602.0,813219.0,THE GUND ART FOUNDATION,900446418201512,9004464182015,A,A12,,A12,A,T20,BEST,AR,AR,AR,1.0,IN,,270.0,5478.0,270.0,266.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886,0.0,325,0,-2208,0,0.0,0,3,0.0,3.0,0.0,0.0,3.0,0,0.0,0,0.0,0,325.0,0.0,2211,3,0.0,0,0,4366.0,0.0,0,0.0,0.0,4366,0,1.0,4366,4366.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.871711849001931,N,200906.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10021-4254,10021.0
84638,900618933,12,0.0,0.0,0.0,215 E 95TH STREET,3.0,4.0,360610156013001.0,36061015601.0,NEW YORK,10.0,C DOBUSH,1.0,1,36061.0,2015,3.0,1.0,3.0,40.7843,PF,O,AR,A,-73.9496,A,,5602.0,711100.0,GLEN TETLEY LEGACY,900618933201512,9006189332015,A,A60,,A60,A,A60,IRS,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,1,242051,231102,169665,242051,231102,169665,0,0,0,0,0,0,0,0,1,0,0,3598,0,0,0,0,4800,29875,11966,2469,642818,642818,0,0,3598,0,49110,0,0,0,0,0,43048,4800.0,0,0,8793,0,0.0,0,405,31883.0,27933.0,0.0,27933.0,0.0,0,19200.0,27528,31873.0,23908,4800.0,31883.0,43048,51841,47911.0,0,0,1.0,0.0,0,0.0,0.0,0,0,1.0,250843,250843.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.3750696165427568,Y,201109.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10128-4083,10128.0
88567,954124438,12,120.0,91.0,119.0,526 W 26TH ST RM 614,3.0,4.0,360610099001038.0,36061009900.0,NEW YORK,10.0,,1.0,1,36061.0,2015,2.0,1.0,5.0,40.749844,PF,O,AR,A,-74.003393,A,,5602.0,541618.0,ART RESOURCES TRANSFER INC,954124438201512,9541244382015,A,A02,,A02,A,,BEST,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,439,2370,2268,2450,1,0,0,0,0,0,0,0,1058614,889249,897136,1264884,0,1,0,7527,1,0,4109883,998363,888198,881482,1156508,3924551,1060216,1058614.0,0,4715,-61199,9442,7898.0,0,145,0.0,4860.0,14302.0,14302.0,4860.0,-4636,28812.0,5059,0.0,984292,1058614.0,0.0,1060216,999017,31428.0,0,0,210448.0,75556.0,0,0.0,0.0,210448,0,4052.0,210448,206396.0,N,0,Y,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.8122189575847091,Y,198801.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10001-5522,10001.0
88793,954429922,12,995.0,123.0,0.0,50 BROAD STREET,3.0,2.0,360610009001000.0,36061000900.0,NEW YORK,12.0,,1.0,1,36061.0,2015,4.0,1.0,4.0,40.705264,PF,S,AR,A,-74.01141,A,,5602.0,510000.0,NATIONAL ASSOCIATION FOR MULTI ETHNICITY IN COMMUNICATIONS FOUND,954429922201512,9544299222015,A,A30,,A30,A,,BEST,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62718,0.0,0,0,-41792,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,20925,0.0,0.0,62718,20926,0.0,0,0,28224.0,0.0,0,0.0,0.0,28224,0,1.0,28224,28224.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.7867378000747907,N,199706.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10004-2307,10004.0
90077,986000319,8,349.0,59.0,119.0,375 GREENWICH ST,3.0,8.0,360610039004003.0,36061003900.0,NEW YORK,12.0,,1.0,1,36061.0,2015,4.0,1.0,6.0,40.7197,PF,S,AR,A,-74.0102,A,,5602.0,611610.0,FOUNDATION FOR ARTS INITIATIVES,986000319201508,9860003192015,A,A25,,A25,A,T20,NEW,AR,AR,AR,1.0,OUT,I,1175424.0,23866467.0,1133006.0,539667.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467501,308878.0,560500,470102,1213659,0,0.0,0,8,120749.0,2241660.0,0.0,0.0,2120911.0,1769950,0.0,1600,0.0,0,868878.0,120749.0,1028001,2241660,51017.0,1359793,16337092,22769848.0,1097074.0,2540761,0.0,0.0,22769848,20237646,116683.0,22769848,22653165.0,N,37884,N,42418,42418.0,0.0,4466.0,9000,0,4466,0.0,0,0,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5600.0,0.94682984692537,N,196402.0,,16eofinextract990pf.dat,NY,2014,3,201508,-4466,0.0,10013-2376,10013.0
90620,133741817,12,994.0,119.0,0.0,817 W END AVE APT 2B,3.0,None,None,None,NEW YORK,1000.0,RYAN & RYAN,1.0,1,36061.0,2013,4.0,0.0,None,40.797773799999995,PF,O,AR,A,-73.971455418,A,,5602.0,None,ORGANIZATION OF THE MOROCCAN COMMUNITY IN THE UNITED STATES INC,133741817201312,1337418172013,A,A53,B,A53,A,A53Z,1,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0.0,0,0,-263,0,0.0,0,1,0.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0.0,264,1,0.0,0,0,1004.0,0.0,0,0.0,0.0,1004,0,0.0,1004,1004.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.5923,N,199507.0,,core2014pf,NY,2013,3,201312,0,0.0,10025-5317,10025.0
90718,133702827,12,,,,430 WEST 24TH STREET,,,360610093005000,36061009300,NEW YORK,10.0,,,1,36061.0,2014,4.0,,,40.7475,PF,S,AR,A,-74.0015,A,,5602.0,710000,MILLENIAL ARTS INCORPORATED,133702827201412,1337028272014,A,A99,,A99,A,,NEW,AR,AR,AR,,IN,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22691,22691.0,0,0,-627,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,22064,22691.0,0.0,22691,22064,12.0,0,0,12.0,0.0,0,0.0,0.0,12,0,1.0,12,12.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.6507593832020233,N,199407.0,,core2014pf,NY,2014,3,201412,0,0.0,,10011.0
91053,133171936,5,,,,605 PARK AVE APT 7A,,,360610120003001,36061012000,NEW YORK,20.0,,,1,36061.0,2015,3.0,,,40.7661,PF,O,AR,A,-73.9674,A,,5602.0,711110,HERRICK THEATRE FOUNDATION INC,133171936201505,1331719362015,A,A65,,A65,A,,BEST,AR,AR,AR,,IN,,67055.0,1361522.0,0.0,0.0,1405044,1405044,1338001,1276856,955250,1338001,1276856,955250,0,0,0,0,0,0,0,0,39357,38498,37899,33148,0,0,0,0,65000,55300,0,278786,4975151,4975151,0,0,148902,0,399086,0,0,0,0,0,1948,0.0,65000,38702,42409,0,0.0,0,0,1213.0,39357.0,39357.0,39357.0,38144.0,0,0.0,655,0.0,70000,65000.0,1213.0,66948,109357,418132.0,0,434397,1405044.0,0.0,0,0.0,0.0,1405044,434397,1.0,858529,858529.0,N,0,N,763,763.0,0.0,0.0,0,7,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.4654650425181157,Y,198310.0,,core2014pf,NY,2014,3,201505,770,0.0,,10065.0
92503,61683335,12,0.0,0.0,0.0,165 WEST 66TH STREET,3.0,None,None,None,NEW YORK,1000.0,FRAN KISMER PRODUCTIONS LLC,1.0,1,36061.0,2013,4.0,0.0,None,40.7715,PF,O,AR,A,-73.9875,A,,5602.0,711100,MADE TO MOVE INC,61683335201312,616833352013,A,A60,B,A60,A,A60,1,AR,AR,AR,1.0,IN,,218.0,4430.0,218.0,0.0,2760,2760,0,2850,3200,0,2850,3200,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595,0,0,0,8810,8810,145,0,0,0,3595,0,0,0,0,0,3595,3595.0,0,0,2760,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,6355,3595.0,0.0,3595,6355,2760.0,0,0,2760.0,0.0,0,0.0,0.0,2760,0,1.0,2760,2760.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.19075999999999999,N,200307.0,,core2014pf,NY,2013,3,201312,0,0.0,10023-6508,10023.0
92582,203562379,9,,,,1633 BROADWAY FL 7,,,360610131001005,36061013100,NEW YORK,10.0,,,1,36061.0,2014,4.0,,,40.761528999999996,PF,S,AR,A,-73.984082,A,,5602.0,711130,WARNER MUSIC GROUP CHARITABLE FOUNDATION,203562379201409,2035623792014,A,A68,,A68,A,M20,BEST,AR,AR,AR,,IN,,36.0,738.0,36.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3626,3626.0,0,0,-20,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3606,3626.0,0.0,3626,3606,728.0,0,0,728.0,0.0,0,0.0,0.0,728,0,1.0,728,728.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.6903956837792296,N,200510.0,,core2014pf,NY,2013,3,201409,0,0.0,,10019.0
92712,10733159,12,0.0,0.0,0.0,525 W 24TH ST,3.0,None,None,None,NEW YORK,1000.0,ANDREA M ROSEN,1.0,1,36061.0,2013,3.0,0.0,None,40.748714031,PF,O,AR,A,-74.004551582,A,,5602.0,710000,FELIX GONZALEZ-TORRES FOUNDATION,10733159201312,107331592013,A,A70,B,A70,A,A70,1,AR,AR,AR,1.0,IN,,12796.0,259818.0,0.0,0.0,0,1,0,768071,321949,0,500000,96000,8531,8627,7483,3321,0,0,0,0,10855,5641,0,0,0,0,0,0,46885,49118,70205,83361,596000,1090020,27962,0,16496,0,249569,0,0,0,0,0,47579,46885.0,0,0,-36724,0,0.0,0,7,82.0,10855.0,10855.0,10855.0,10773.0,0,0.0,10848,0.0,0,46885.0,82.0,47579,10855,0.0,0,0,738127.0,0.0,0,0.0,0.0,738127,0,991.0,738127,737136.0,N,0,N,215,215.0,0.0,0.0,0,0,0,0.0,0,0,N,N,Y,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.60874,Y,200307.0,,core2014pf,NY,2013,3,201312,215,0.0,10011-1104,10011.0
92852,113498583,7,0.0,0.0,0.0,14919 38TH AVE,3.0,7,360811157003001,36081115700,FLUSHING,10.0,,1.0,1,36081.0,2015,4.0,1.0,5,40.7648,PF,S,AR,A,-73.815,A,,5602.0,712110,VOELKER ORTH MUSEUM,113498583201507,1134985832015,A,A50,,A50,A,T22,WORD,AR,AR,AR,5.0,IN,,264563.0,5371837.0,263768.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321278,227214.0,0,72281,-233165,0,0.0,0,0,33724.0,73472.0,97400.0,97400.0,39748.0,-22815,0.0,25119,0.0,13528,227214.0,33724.0,321278,88113,0.0,104596,808683,4414622.0,2681261.0,574611,0.0,0.0,4414622,1487890,135235.0,5561963,5426728.0,N,0,N,795,795.0,0.0,0.0,0,17,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.38672010946180335,N,200006.0,,core2014pf,NY,2014,3,201507,812,0.0,11354-4839,11354.0
93118,133047553,6,90.0,0.0,0.0,21-07 41ST AVE,3.0,4,360810033002000,36081003300,LONG ISLAND CITY,12.0,SALLY ANN PARSONS,1.0,1,36081.0,2014,15.0,20.0,1,40.754,PC,O,AR,A,-73.9423,A,,5602.0,711120,STREET DANCE PRODUCTIONS INC,133047553201406,1330475532014,A,A62,,A62,A,A60,BEST,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,0.0,0,0,18,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1082.0,1100,0.0,0.0,1082,1100,224.0,0,0,224.0,0.0,0,0.0,0.0,224,0,0.0,224,224.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.07745808639283991,N,201508.0,,core2014pf,NY,2013,3,201406,0,0.0,11101-4813,11101.0
93623,382415253,12,,,,200 PARK AVE S FL 8,,,360610052001004,36061005000,NEW YORK,10.0,,,1,36061.0,2014,2.0,,,40.7365,PF,O,AR,A,-73.98899999999999,A,,5602.0,510000,CENTER FOR ALTERNATIVE MEDIA AND CULTURE,382415253201412,3824152532014,A,A30,,A30,A,,BEST,AR,AR,AR,,IN,,191.0,3885.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,191,0,0,0,0,0,0,0,20,0.0,10000,0,-7620,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2400,10000.0,0.0,10020,2400,84.0,0,0,84.0,0.0,0,0.0,0.0,84,0,0.0,84,84.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.2827710079790408,Y,198303.0,,core2014pf,NY,2014,3,201412,0,0.0,,10003.0
94586,465142160,12,000,000,000,156-8 RIVERSIDE DR,3,1,360610241002000,36061024100,NEW YORK,10,,1,1,36061.0,2014,04,001,0,40.8349,PF,S,AR,A,-73.9468,A,,5602.0,710000,PEDRO GUERRERO FOUNDATION INC,465142160201412,4651421602014,A,A23,,A23,A,A23,IRS,AR,AR,AR,1,IN,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,0.0,0,0,1.0,0.0,0,0.0,0.0,0,0,1.0,1,1.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.09577159919885814,N,201506,,core2014pf,NY,2014,3,201412,0,0.0,10032-0000,10032.0
94641,133685701,12,090,000,000,131 RIVERSIDE DRIVE,3,3,360610171004000,36061017100,NEW YORK,10,PETER KLEIN,1,1,36061.0,2014,04,001,5,40.7893,PF,S,AR,A,-73.9809,A,,5602.0,710000,LIVING ARTS INC,133685701201412,1336857012014,A,A26,,A26,A,A60Z,NEW,AR,AR,AR,1,IN,,601.0,12200.0,601.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778583,0.0,0,0,21878,0,0.0,0,0,0.0,0.0,21878.0,800461.0,0.0,0,0.0,800461,778583.0,0,0.0,0.0,778583,800461,730.0,0,0,31946.0,0.0,0,0.0,0.0,31946,0,24634.0,31946,7312.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.3845310994275172,N,199305,,core2014pf,NY,2014,3,201412,0,0.0,10024-3713,10024.0
