,EIN,NAME,SEC_NAME,ADDRESS,CITY,STATE,ZIP,ZIP5,CONTACT,NTEEIRS,SUBSECCD,FNDNCD,RULEDATE,ORGCD,ACCPER,ACTIV1,ACTIV2,ACTIV3,AFCD,CLASSCD,DEDUCTCD,EOSTATUS,FRCD,GEN,TAXPER,FISYR,SOIYR,STYEAR,subcd,CONT,PROGREV,INVINC,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,RENTINC,rntlexpnsreal,rntlexpnsprsnl,RENTEXP,rntlincreal,rntlincprsnl,NETRENT,SECUR,SALEOTHG,SALESEXP,SALEOTHE,SALESECN,SALEOTHN,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,SPEVTG,DIREXP,FUNDINC,INVENTG,GOODS,GRPROF,OTHINC,TOTREV2,TOTREV,GRREC,COMPENS,OTHSAL,PAYTAX,FUNDFEES,EXPS,NETINC,OTHCHGS,ASS_BOY,ASS_EOY,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,unsecurednotesend,LIAB_BOY,LIAB_EOY,RETE_BOY,RETEARN,NETA_BOY,FUNDBAL,Q78A,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,REASON,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,grsinc170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,txrevnuelevied509,srvcsval509,subtotsuppinc509,totsupp509,inPrior,inPriorSrc,taxperP,fisyrP,doccdP,contP,progrevP,duesP,invincP,netrentP,salesecnP,saleothnP,fundincP,grprofP,othincP,totrevP,expsP,netincP,compensP,othsalP,paytaxP,fundfeesP,DocCD,FileName,OUTNCCS,OUTREAS,NCCSKEY,NCCSKEY2,nteeFinal,nteeFinal1,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NAICS,LONGITUDE,LATITUDE,epostcard,SOURCE,KeyID,VERIFY
55673,132562532,AMERICAN SOCIETY OF JOURNALISTS & AUTHORS INC,,1501 BROADWAY,NEW YORK,NY,10036-5601,10036.0,,,6,0.0,196801.0,1.0,6.0,205.0,120.0,279.0,3.0,2.0,2.0,1.0,10.0,0.0,201106,2011,2010,2010,6.0,0,618377,6631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,625008,625008,625008,84108.0,127768.0,18955.0,0.0,597873,27135,0.0,232951.0,256119,0.0,0.0,0.0,0.0,0.0,4765.0,798,0.0,0.0,228186.0,255321,Y,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201006.0,2010.0,93.0,0.0,677211.0,0.0,6308.0,0.0,0.0,0.0,0.0,0.0,0.0,683519.0,616278.0,67241.0,70000.0,114869.0,16434.0,0.0,93,132562532_201106_990O,IN,,132562532201106,1325625322011,A70,A,36061.0,5602.0,5600.0,A70,A,O,O,AR,A,A,1,AR,AR,AR,0.08035,A,710000.0,-73.986281,40.756661,0,NCCS_Form990_2012_Extract_Final,63860,
59210,223075802,7 X 24 EXCHANGE INC,,322 EIGTH AVE STE 501,NEW YORK,NY,10001-0000,10001.0,,,6,0.0,201102.0,1.0,12.0,123.0,200.0,0.0,6.0,2.0,2.0,1.0,10.0,5843.0,201112,2011,2011,2011,6.0,0,2890251,4980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,182177,3077408,3077408,3077408,185700.0,0.0,0.0,0.0,2933960,143448,0.0,1802068.0,2001382,0.0,0.0,0.0,0.0,0.0,70452.0,126318,0.0,0.0,1731616.0,1875064,Y,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,0.0,2698828.0,0.0,1689.0,0.0,0.0,0.0,0.0,0.0,52680.0,2753197.0,2359515.0,393682.0,0.0,0.0,0.0,0.0,93,223075802_201112_990O,IN,,223075802201112,2230758022011,A70,A,36061.0,5602.0,5600.0,A70,A,O,O,AR,A,A,1,AR,AR,AR,0.55681,C,710000.0,-73.9967,40.75,0,NCCS_Form990_2012_Extract_Final,67545,
60475,135156110,INDIA HOUSE INC,,1 HANOVER SQ,NEW YORK,NY,10004-0000,10004.0,,,7,0.0,193807.0,1.0,12.0,916.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,7.0,0,272491,3164,0.0,0.0,38732.0,0.0,38732.0,0.0,0.0,0.0,38732.0,0.0,38732.0,0.0,1995135,0.0,0,0.0,1995135,1995135.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8335,0,8335,2969,2320826,2320826,2320826,0.0,98089.0,9796.0,0.0,732713,1588113,-38732.0,1501159.0,2967221,0.0,0.0,0.0,0.0,0.0,442613.0,359294,0.0,0.0,1058546.0,2607927,Y,11000,38732,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,0.0,291655.0,0.0,9227.0,0.0,0.0,76350.0,0.0,11182.0,1145.0,389559.0,680038.0,-290479.0,11600.0,128650.0,13558.0,0.0,93,135156110_201112_990O,IN,,135156110201112,1351561102011,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.41966000000000003,C,710000.0,-74.0097198,40.7052495,0,NCCS_Form990_2012_Extract_Final,68849,
61472,953523323,AIRLINE PASSENGER EXPERIENCE ASSOCIATION INC,,355 LEXINGTON AVE FL 15,NEW YORK,NY,10017-6603,10017.0,JOHN L FIEGEL-EXECUTIVE DIRECTOR,S41,6,0.0,200907.0,1.0,12.0,205.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,4.0,0,2410765,18146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580547.0,0,552508.0,0,28039.0,0,28039.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2456950,2456950,3009458,0.0,0.0,0.0,0.0,2165219,291731,-45913.0,2622732.0,3134837,0.0,0.0,0.0,0.0,0.0,325937.0,592224,0.0,0.0,2296795.0,2542613,Y,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf2012_990,201012.0,2010.0,93.0,0.0,2234091.0,,17084.0,0.0,13063.0,0.0,0.0,0.0,0.0,2264238.0,2001697.0,262541.0,0.0,0.0,0.0,0.0,93,953523323_201112_990O,IN,,953523323201112,9535233232011,A30,A,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,1,AR,AR,AR,0.79743,A,510000.0,-73.97760600000001,40.749798,0,NCCS_Form990_2012_Extract_Final,69889,
61930,330274349,PLASA NORTH AMERICA,,630 NINTH AVE NO 609,NEW YORK,NY,10036-0000,10036.0,,,6,0.0,198809.0,1.0,12.0,200.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,0,720760,800,0.0,274498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15000,1011058,1011058,1011058,107283.0,0.0,0.0,0.0,1206721,-195663,-69474.0,398144.0,407317,0.0,0.0,0.0,0.0,0.0,7018.0,281328,391126.0,0.0,391126.0,125989,Y,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,0.0,1118790.0,0.0,4131.0,0.0,0.0,0.0,0.0,0.0,6500.0,1242358.0,1362142.0,-119784.0,97156.0,323694.0,0.0,0.0,93,330274349_201112_990O,IN,,330274349201112,3302743492011,A01,A,36061.0,5602.0,5600.0,A01,A,O,O,AR,A,A,1,AR,AR,AR,0.6167,C,813319.0,-73.9891813,40.7481049,0,NCCS_Form990_2012_Extract_Final,70399,
62038,131572247,METROPOLITAN OPERA CLUB INC,,LINCOLN PLZ,NEW YORK,NY,10023-7105,10023.0,,A6AI,7,0.0,194608.0,1.0,7.0,119.0,319.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201107,2011,2010,2010,7.0,0,464813,8184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1095149,179152,915997,0,1388994,1388994,1568146,0.0,515680.0,64299.0,0.0,1680133,-291139,0.0,1875183.0,1614302,0.0,0.0,0.0,0.0,0.0,738137.0,768395,0.0,0.0,1137046.0,845907,Y,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf2012_990,201007.0,2010.0,93.0,0.0,386325.0,,10351.0,0.0,0.0,0.0,0.0,876903.0,0.0,1273579.0,1304668.0,-31089.0,154776.0,372124.0,61889.0,0.0,93,131572247_201107_990O,IN,,131572247201107,1315722472011,A11,A,36061.0,5602.0,5600.0,A11,A,O,S,ZA,A,A,1,AR,AR,AR,0.87965,A,813219.0,-74.06739499999999,40.6042645,0,NCCS_Form990_2012_Extract_Final,70762,
63040,136274650,NEW YORK WOMEN IN COMMUNICATIONS INC,,355 LEXINGTON AVE FL 15,NEW YORK,NY,10017-6603,10017.0,LYNN OSBORNE,S41,6,0.0,200302.0,1.0,5.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201105,2011,2010,2010,6.0,546480,292805,1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,121212.0,440552.0,-319340.0,0.0,0.0,0.0,121212,440552,-319340,0,0,0,6000,527109,527109,967661,0.0,0.0,0.0,0.0,563193,-36084,-1900.0,689247.0,699855,0.0,0.0,0.0,0.0,0.0,380981.0,429573,0.0,0.0,308266.0,270282,Y,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201005.0,2010.0,93.0,0.0,100715.0,0.0,3621.0,0.0,0.0,0.0,435847.0,0.0,1596.0,541779.0,538301.0,3478.0,0.0,0.0,0.0,0.0,93,136274650_201105_990O,IN,,136274650201105,1362746502011,A30,A,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,1,AR,AR,AR,0.25665,A,510000.0,-73.976825,40.750332,0,NCCS_Form990_2012_Extract_Final,72449,
64825,203753340,THE INTERNATIONAL ACADEMY OF TELEVISION ARTS & SCIENCES INC,,25 WEST 52ND STREET 14TH FLOOR,NEW YORK,NY,10019-6104,10019.0,BRUCE PAISNER,S41,6,0.0,200606.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,0,2626545,4815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2631360,2631360,2631360,285000.0,447981.0,0.0,0.0,2363735,267625,0.0,2456379.0,2815562,0.0,0.0,0.0,0.0,0.0,331915.0,423473,0.0,0.0,2124464.0,2392089,Y,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,0.0,2320003.0,0.0,7079.0,0.0,0.0,0.0,0.0,0.0,0.0,2327082.0,2176989.0,150093.0,260000.0,406812.0,0.0,0.0,93,203753340_201112_990O,IN,,203753340201112,2037533402011,A32,A,36061.0,5602.0,5600.0,A32,A,O,O,AR,A,A,1,AR,AR,AR,0.68524,A,513120.0,-73.980614571,40.764991570999996,0,NCCS_Form990_2012_Extract_Final,74269,
65110,130951470,THE BROADWAY LEAGUE INC,,729 SEVENTH AVE 5 FL,NEW YORK,NY,10019-0000,10019.0,,,6,0.0,194210.0,1.0,8.0,119.0,205.0,279.0,3.0,2.0,2.0,1.0,10.0,0.0,201108,2011,2010,2010,6.0,0,4317733,15016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5073499,9406248,9406248,9406248,803917.0,2025521.0,205966.0,0.0,7420556,1985692,72359.0,6595705.0,8461105,0.0,0.0,0.0,0.0,0.0,3257772.0,3065121,0.0,0.0,3337933.0,5395984,Y,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201008.0,2010.0,93.0,0.0,4461674.0,0.0,10016.0,0.0,0.0,0.0,0.0,0.0,5150755.0,9622445.0,7632931.0,1989514.0,866833.0,1950124.0,207873.0,0.0,93,130951470_201108_990O,IN,,130951470201108,1309514702011,A03,A,36061.0,5602.0,5600.0,A03,A,O,O,AR,A,A,1,AR,AR,AR,0.52681,A,813920.0,-73.9918181,40.7686973,0,NCCS_Form990_2012_Extract_Final,74554,
68680,134003017,GERMAN BOOK OFFICE-NEW YORK INC,,72 SPRING ST FL 11,NEW YORK,NY,10012-4044,10012.0,,A33,6,0.0,199910.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,280473,109416,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5425,395320,395320,395320,65796.0,28800.0,5789.0,0.0,321640,73680,0.0,53908.0,127588,0.0,0.0,0.0,0.0,0.0,0.0,0,53908.0,127588.0,53908.0,127588,Y,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,300066.0,45994.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,652.0,346715.0,316331.0,30384.0,45901.0,30398.0,6401.0,0.0,93,134003017_201112_990O,IN,,134003017201112,1340030172011,A33,A,36061.0,5602.0,5600.0,A33,A,O,O,AR,A,A,1,AR,AR,AR,0.8442,B,511100.0,-73.9979,40.7253,0,NCCS_Form990_2012_Extract_Final,78133,
71028,30560682,RAJPUT CULTURAL SOCIETY OF NORTH AMERICA,S B NIDHAN SINGH JI CULTURAL SOC,PO BOX 260001,BELLROSE,NY,11426-0001,11426.0,RANJIT S JANJUA,A23,4,0.0,200707.0,1.0,12.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,20.0,0.0,201112,2011,2011,2011,3.0,37026,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,37026,37026,37026,0.0,0.0,0.0,0.0,54021,-16995,0.0,52039.0,35044,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52039.0,35044,N,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,163403.0,0.0,0.0,0.0,0.0,163403.0,1,rtf10co,201012.0,2010.0,93.0,56918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56918.0,53857.0,3061.0,0.0,0.0,0.0,0.0,93,030560682_201112_990,IN,,30560682201112,305606822011,A23,A,36081.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.0987,B,710000.0,-73.7227,40.7366,0,NCCS_Form990_2012_Extract_Final,229306,
71410,133573536,LINKS INC,GREATER HUDSON VALLEY CHAPTER,1800 ADAM CLAYTON POWELL BLVD,NEW YORK,NY,10026-3663,10026.0,CYNTHIA W ROUNDTREE,,4,0.0,196112.0,5.0,4.0,119.0,40.0,279.0,9.0,1.0,2.0,1.0,10.0,1520.0,201204,2012,2011,2011,4.0,40153,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,77268.0,41485.0,35783.0,0.0,0.0,0.0,77268,41485,35783,0,0,0,0,75936,75936,117421,0.0,0.0,0.0,0.0,44874,31062,0.0,50099.0,81161,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50099.0,81161,N,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,222631.0,0.0,0.0,0.0,0.0,222631.0,1,rtf10co,201104.0,2011.0,93.0,32941.0,0.0,0.0,0.0,0.0,0.0,0.0,19445.0,0.0,0.0,52386.0,55487.0,-3101.0,0.0,0.0,0.0,0.0,93,133573536_201204_990O,IN,,133573536201204,1335735362012,A99,A,36061.0,5602.0,5600.0,A99,A,O,O,AR,A,A,1,AR,AR,AR,0.58344,C,710000.0,-73.91272079,41.08799076,0,NCCS_Form990_2012_Extract_Final,258638,
71477,135606408,NATIONAL LAWYERS GUILD,,126 UNIVERSITY PL APT 5,NEW YORK,NY,10003-4571,10003.0,,,4,0.0,199804.0,1.0,12.0,205.0,0.0,0.0,3.0,3.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,4.0,360149,131602,0,0.0,32687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1551,0,1551,0,525989,525989,525989,0.0,180140.0,15398.0,0.0,506197,19792,0.0,113638.0,137082,0.0,0.0,0.0,0.0,0.0,31438.0,35090,0.0,0.0,82200.0,101992,N,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,1841896.0,12764.0,0.0,0.0,271444.0,2656939.0,1,rtf10co,201012.0,2010.0,93.0,281393.0,135204.0,0.0,13.0,0.0,0.0,0.0,0.0,4356.0,0.0,477255.0,448362.0,28893.0,0.0,0.0,12048.0,0.0,93,135606408_201112_990O,IN,,135606408201112,1356064082011,A20,A,36061.0,5602.0,5600.0,A20,A,O,O,AR,A,A,1,AR,AR,AR,0.58248,C,710000.0,-73.992031782,40.735380527,0,NCCS_Form990_2012_Extract_Final,264609,
71778,133021168,COMITE DEL DESFILE DE LA HISPANIDAD INC,,174-176 5TH AVE STE 604,NEW YORK,NY,10010-0000,10010.0,,,4,0.0,198005.0,1.0,2.0,64.0,90.0,92.0,3.0,3.0,2.0,1.0,10.0,0.0,201202,2012,2011,2011,3.0,19921,0,0,,,,,,,,,,,,,70863,,0,,70863,70863.0,0.0,,,0.0,,,0,0,0,0,0,0,0,90784,90784,161647,,,,,80552,10232,0.0,11591.0,10808,0.0,,0.0,,,0.0,0,0.0,,11591.0,10808,N,0,0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201102.0,2011.0,92.0,25034.0,0.0,0.0,0.0,0.0,0.0,58265.0,0.0,0.0,0.0,83299.0,72284.0,11015.0,0.0,0.0,0.0,0.0,93,No Exact Image Match (JAN13),IN,,133021168201202,1330211682012,A84,A,36061.0,5602.0,5600.0,A84,A,O,O,AR,A,A,1,AR,AR,AR,0.19163,C,712120.0,-73.990090111,40.741297667,0,NCCS_Form990EZ_2012_Extract_Final,1734,
73644,133047540,DANCE FOUNTAIN INC,,484 W 43RD ST APT 45E,NEW YORK,NY,10036-6327,10036.0,YAEKO SASAKI,,0,0.0,0.0,5.0,6.0,90.0,0.0,0.0,3.0,0.0,0.0,1.0,20.0,0.0,201106,2011,2010,2010,3.0,3900,0,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,3900,3900,3900,,,,,4388,-488,0.0,,200,,,,,,,0,,,,200,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,0.0,13560.0,0.0,0.0,0.0,16760.0,0,,,,,,,,,,,,,,,,,,,,,,92,133047540_201106_990EZ,IN,,133047540201106,1330475402011,A62,A,36061.0,5602.0,5600.0,A62,A,U,O,AR,A,A,1,AR,AR,AR,0.07275,A,711120.0,-73.99474599999999,40.760197,0,NCCS_Form990EZ_2012_Extract_Final,113406,
75716,201575771,SELF-HELP ASSOCIATION OF AMERICAN RUSSIAN ELDERLY,,37 OVERLOOK TER APT 3E,NEW YORK,NY,10033-2214,10033.0,KLARA KUCHMENT,P81,4,0.0,200512.0,1.0,6.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201106,2011,2010,2010,4.0,9500,18665,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,28165,28165,28165,,,,,30797,-2632,0.0,975.0,0,0.0,,0.0,,,1810.0,3467,0.0,,-835.0,-3467,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201006.0,2010.0,92.0,14000.0,42153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56153.0,56968.0,-815.0,0.0,0.0,0.0,0.0,92,201575771_201106_990EO,IN,,201575771201106,2015757712011,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.9895,A,710000.0,-73.936315184,40.853681479,0,NCCS_Form990EZ_2012_Extract_Final,159405,
79059,133667013,AMERICAN BOOK PRODUCERS ASSOCIATION INC,,435 W 23RD ST APT 8C,NEW YORK,NY,10011-1437,10011.0,MTM PUBLISHING,,6,0.0,199207.0,1.0,6.0,120.0,200.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201106,2011,2010,2010,6.0,0,17360,8,,,,,,,,,,,,,0,,0,,0,0.0,6214.0,,,0.0,,,6214,8254,-2040,0,0,0,0,15328,15328,23582,,,,,19259,-3931,0.0,8391.0,3555,0.0,,0.0,,,1500.0,595,0.0,,6891.0,2960,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201006.0,2010.0,92.0,0.0,0.0,20804.0,15.0,0.0,0.0,0.0,-1302.0,0.0,0.0,19517.0,20885.0,-1368.0,0.0,0.0,0.0,0.0,92,133667013_201106_990EO,IN,,133667013201106,1336670132011,A33,A,36061.0,5602.0,5600.0,A33,A,O,O,AR,A,A,1,AR,AR,AR,0.80858,C,511100.0,-74.002305,40.746967,0,NCCS_Form990EZ_2012_Extract_Final,163735,
79969,510180605,NATIONAL ANTIQUE AND ART DEALERS ASSOCIATION OF AMERICA INC,,220 E 57TH ST,NEW YORK,NY,10022-2805,10022.0,,,6,0.0,197602.0,1.0,4.0,200.0,0.0,0.0,3.0,2.0,2.0,1.0,20.0,0.0,201104,2011,2010,2010,6.0,0,21180,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,8,21188,21188,21188,,,,,38923,-17735,0.0,,16148,,,,,,,2000,,,,14148,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,510180605_201104_990EO,IN,,510180605201104,5101806052011,A0326,A,36061.0,5602.0,5600.0,A032,A,O,O,AR,A,A,1,AR,AR,AR,0.63918,A,813920.0,-73.966594283,40.760014865,0,NCCS_Form990EZ_2012_Extract_Final,164799,
82046,352237120,MUSIC ACCORD INC,,340 W 55TH ST APT 10B,NEW YORK,NY,10019-3753,10019.0,ED YIM,A68,4,0.0,200601.0,1.0,12.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,4.0,90000,0,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,90000,90000,90000,,,,,73941,16059,0.0,142816.0,158876,0.0,,0.0,,,0.0,0,0.0,,142816.0,158876,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,92.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,66545.0,-6545.0,0.0,0.0,0.0,0.0,92,352237120_201112_990EO,IN,,352237120201112,3522371202011,A68,A,36061.0,5602.0,5600.0,A68,A,O,O,AR,A,A,1,AR,AR,AR,0.16999,A,711130.0,-73.9672,40.7894,0,NCCS_Form990EZ_2012_Extract_Final,167131,
87937,742066156,DUWEL COMPANY,,70 W 36TH ST,NEW YORK,NY,10018-8007,10018.0,,,2,0.0,194204.0,1.0,12.0,29.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,2.0,0,0,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,1288,1288,1288,1288,,,,,20000,-18712,0.0,,21795,,,,,,,0,,,,21795,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,742066156_201112_990EO,IN,,742066156201112,7420661562011,A1960,A,36061.0,5602.0,5600.0,A196,A,O,O,AR,A,A,1,AR,AR,AR,0.7621899999999999,C,813219.0,-73.986024,40.750862,0,NCCS_Form990EZ_2012_Extract_Final,173792,
87960,271199435,KOREAN-AMERICAN PHARMACISTS ASSOCIATION OF NY INC,,2926 UNION ST,FLUSHING,NY,11354-2201,11354.0,MYEONG HA JO,S41,6,0.0,201202.0,1.0,10.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201110,2011,2010,2010,6.0,0,4387,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,82188,86575,86575,86575,,,,,59217,27358,0.0,62925.0,90283,,,,,,0.0,0,,,62925.0,90283,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf2012_EZ,201010.0,2010.0,92.0,0.0,0.0,9550.0,0.0,,0.0,,0.0,0.0,77598.0,87148.0,41219.0,45929.0,,,,,92,271199435_201110_990EO,IN,,271199435201110,2711994352011,A23,A,36081.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.53585,A,710000.0,-73.8265866,40.7713068,0,NCCS_Form990EZ_2012_Extract_Final,173815,
