,EIN,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ASS_CODE,BLOCK,CENSUSTRACT,CITY,CLASSCD,CONTACT,DEDUCTCD,EOSTATUS,FIPS,FISYR,FNDNCD,FRCD,INC_CODE,LATITUDE,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LONGITUDE,MAJGRPB,MANUALLY_FIXED,MSA_NECH,NAICS,NAME,NCCSKEY,NCCSKEY2,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEEFINAL1,NTEEIRS,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,ORGCD,OUTNCCS,OUTREAS,P10MIR,P10TASST,P11DISTR,P13UNDST,P14A4942,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14B4942,P14C4942,P14D4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14T4942,P14TASVL,P14TENDW,P14TGINV,P14TNADJ,P14TPSUP,P14TQDIS,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P1ADMEXP,P1CHAEXP,P1CONTPD,P1DIVID,P1EXCREV,P1GINVPF,P1GOODS,P1GRENTS,P1INTREV,P1INVEXP,P1INVRV,P1NADINC,P1NADJRV,P1NETINV,P1NGASTS,P1OFCOMP,P1OTHINC,P1TADJEX,P1TCONT,P1TEXMEX,P1TINVEX,P1TOTEXP,P1TOTREV,P2CASHBV,P2CRPBND,P2CRPSTK,P2EYASST,P2EYOTIN,P2GVTINV,P2MORTG,P2MTGNTS,P2TASFMV,P2TINVSC,P2TLIABL,P2TOTAST,P3EYTFND,P6DOMORG,P6ESTTX,P6EXMPF,P6TEXCTX,P6TX4940,P6TX511,P6TXCRDT,P6TXINV,P6TXPNLT,P6TXRFD,P6TXSUBA,P6TXWERR,P6TXWTH,P7BUSINT,P7DISBOR,P7DISPAY,P7DISSAL,P7DISSER,P7DISTRA,P7ELECT,P7INDGRT,P7JEOINV,P7LIQUID,P7ORGGRT,P7OTHPUR,P7PAYGVT,P7POFCLM,P7POLIT,P7PROPAG,P7UNDINC,PMSA,RANDNUM,RECCODE,RULEDATE,SEC_NAME,SOURCE,STATE,STYEAR,SUBSECCD,TAXPER,TFLD,VALIDATION_STATE,ZIP,ZIP5
89242,986000319,08,349,059,119,375 GREENWICH ST,3,8,360610039004003,36061003900,NEW YORK,12,,1,1,36061.0,2014,04,001,7,40.7197,PF,S,AR,A,-74.0102,A,,5602.0,611610,FOUNDATION FOR ARTS INITIATIVES,986000319201408,9860003192014,A,A25,,A25,A,T20,NEW,AR,AR,AR,1,OUT,I,1130667.0,22957707.0,1089536.0,282289.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531536,371913.0,597000,496047,1060693,0,0.0,0,11,117694.0,2174229.0,0.0,0.0,2056535.0,1677815,0.0,15356,0.0,0,933413.0,117694.0,1128536,2189229,27752.0,1578271,18211459,23971695.0,1346654.0,1403422,0.0,0.0,23971695,21193152,113927.0,23971695,23857768.0,N,49015,N,41131,41131.0,0.0,9884.0,2000,0,9884,0.0,0,0,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,5600.0,0.2477082455631621,N,196402,,15eofinextract990pf.dat,NY,2013,3,201408,-9884,0.0,10013-2376,10013
89520,510243710,12,088,090,000,338 W 11TH ST APT 5D,3,None,None,None,NEW YORK,2,PORTZ,1,01,36061.0,2012,04,001,None,40.7360786,PF,O,AR,A,-74.007857486,A,,5602.0,512110,REALIZATIONS PRODUCTIONS INC,510243710201212,5102437102012,A,A31,B,A31,A,A31,1,AR,AR,AR,1,IN,,1.0,28.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,263.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,40,0.0,300,263.0,0.0,263,340,105.0,0,0,105.0,0.0,0,0.0,0.0,105,0,0.0,105,105.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.68984,N,197504,,core2013pf,NY,2012,3,201212,0,0.0,10014-2377,10014
89777,113162087,12,994,060,000,15 W 39TH ST FL 12,3,None,None,None,NEW YORK,1000,COCKPIT USA INC,1,01,36061.0,2013,04,00,None,40.752006693,PF,O,AR,A,-73.982980786,A,,5602.0,712110,AMERICAN AIRPOWER MUSEUM,113162087201312,1131620872013,A,A50,B,A50,A,,1,AR,AR,AR,1,IN,,4344.0,88200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101117,954152.0,0,0,-322385,0,0.0,0,0,0.0,0.0,226119.0,274483.0,0.0,0,0.0,274483,48364.0,504249,954152.0,0.0,1101117,778732,71379.0,0,564221,2954386.0,0.0,0,0.0,0.0,2954386,564221,1506561.0,2954386,1447825.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.8282799999999999,N,199308,,core2013pf,NY,2013,3,201312,0,0.0,10018-0628,10018
89927,43789287,12,000,000,000,666 FIFTH AVE 28 FL,3,None,None,None,NEW YORK,2000,STEVEN H THAL,1,01,36061.0,2013,04,00,None,40.7577,PF,O,AR,A,-73.9752,A,,5602.0,710000,STAEDEL FRIENDS INC,43789287201312,437892872013,A,A20,B,A20,A,A20,1,AR,AR,AR,1,IN,,437.0,8875.0,437.0,437.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,14,0,0.0,0,14,0.0,14.0,14.0,14.0,14.0,0,0.0,0,0.0,0,0.0,0.0,0,14,0.0,0,0,8882.0,0.0,0,0.0,0.0,8882,0,0.0,8882,8882.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.82205,N,200405,,core2013pf,NY,2013,3,201312,0,0.0,10103-0001,10103
90089,61532031,12,000,000,000,888 7TH AVE STE 1101,3,None,None,None,NEW YORK,1000,EURISTATES INC,1,01,36061.0,2013,04,00,None,40.764991570999996,PF,O,AR,A,-73.980614571,A,,5602.0,710000,ALEPH FOUNDATION FOR HUMANITIES,61532031201312,615320312013,A,A70,A,A70,A,A12,1,AR,AR,AR,1,IN,,53706.0,1090478.0,53706.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4250,0.0,57000,0,-61250,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,57000.0,0.0,61250,0,3258.0,0,0,1090477.0,0.0,0,0.0,0.0,1090477,0,230000.0,1131758,901758.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.89079,N,199904,,core2013pf,NY,2013,3,201312,0,0.0,10106-0206,10106
90188,61655858,06,000,000,000,622 THIRD AVENUE 33RD FLOOR,3,None,None,None,NEW YORK,1200,IMOWITZ KOENIG & CO LLP,1,01,36061.0,2014,03,00,None,40.7497598,PF,O,AR,A,-73.9755468,A,,5602.0,712110,MOROCCO PALACE OF ARTS FOUNDATION,61655858201406,616558582014,A,A51,A,A51,A,A51,1,AR,AR,AR,1,IN,,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,0.0,0,0,1.0,0.0,0,0.0,0.0,0,0,1.0,1,1.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.69582,Y,200401,,core2013pf,NY,2013,3,201406,0,0.0,10017-6707,10017
90369,30562344,03,000,000,000,417 LAFAYETTE ST FL 4,3,None,None,None,NEW YORK,2,ANCHIN BLOCK & ANCHIN LLP,1,01,36061.0,2012,03,001,None,40.752422632,PF,O,AR,A,-73.987580422,A,,5602.0,712110,SYLVIA WALD AND PO KIM ART GALLERY,30562344201203,305623442012,A,A51,A,A51,A,A50,1,AR,AR,AR,1,IN,,1167.0,23693.0,0.0,0.0,0,31699,29104,28996,59748,0,0,0,778,677,1873,1474,0,0,0,0,1,0,0,20,0,0,0,0,34818,47103,41521,2828,0,149547,4802,0,20,0,126270,0,0,0,0,0,36208,34818.0,0,0,2595,0,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0,0.0,0,0.0,38802,34818.0,0.0,36208,38803,10657.0,0,0,31699.0,0.0,0,0.0,0.0,31699,0,0.0,31699,31699.0,Y,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.68988,Y,200606,,core2013pf,NY,2011,3,201203,0,0.0,10003-7010,10003
91639,61633557,12,000,000,000,GORDON OSTROWSKI 120 CLAREMONT AVE,3,None,None,None,NEW YORK,1000,JAMES STEPLETON,1,01,36061.0,2013,04,00,None,40.74586,PF,O,AR,A,-73.942194,A,,5602.0,711130,DOUGLAS MOORE FUND FOR AMERICAN OPERA INC,61633557201312,616335572013,A,A6A,A,A6A,A,B820,1,AR,AR,AR,1,IN,,1441.0,29255.0,1441.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30446,30396.0,15000,0,-45414,0,0.0,0,32,50.0,32.0,0.0,0.0,0.0,0,26500.0,0,0.0,0,45396.0,50.0,45446,32,82.0,0,0,12044.0,0.0,0,0.0,0.0,12044,0,1.0,12044,12044.0,Y,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,5600.0,0.02236,N,200208,,core2013pf,NY,2013,3,201312,0,0.0,10027-4689,10027
91825,133787024,06,561,091,000,39 W 88TH STREET,3,None,None,None,NEW YORK,1000,ZEIDMAN LACKOWITZ & CO,1,01,36061.0,2014,04,00,None,40.787073,PF,O,AR,A,-73.96964,A,,5602.0,710000,PARMENIDES TRADITIONAL PHILOSOPHY FOUNDATION,133787024201406,1337870242014,A,A70,A,A70,A,T70J,1,AR,AR,AR,1,IN,,65239.0,1324657.0,65090.0,65090.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101504,63014.0,0,0,-87080,-597,2092.0,0,14876,0.0,14876.0,0.0,0.0,14876.0,0,0.0,0,0.0,145,63014.0,0.0,101504,14424,45076.0,0,0,3891867.0,1100000.0,0,0.0,2135000.0,3891867,0,2196516.0,3891867,1695351.0,Y,999,N,149,149.0,0.0,850.0,0,0,850,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,5600.0,0.29877,N,199503,,core2013pf,NY,2013,3,201406,-850,0.0,10024-2534,10024
91924,460785955,12,000,000,000,535 W END AVE,3,None,None,None,NEW YORK,1000,,1,01,36061.0,2013,04,00,None,41.618002000000004,PF,S,ZB,A,-87.268759,A,,5602.0,813219,NVLD PROJECT INC,460785955201312,4607859552013,A,A12,B,A12,A,A12,1,AR,AR,AR,1,IN,,2635.0,53505.0,2635.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32841,21687.0,0,0,68235,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,101076,21687.0,0.0,32841,101076,68235.0,0,0,68235.0,0.0,0,0.0,0.0,68235,0,1.0,68235,68235.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.10217,N,201309,,core2013pf,NY,2013,3,201312,0,0.0,10024-3206,10024
92514,132919399,12,000,000,000,115 E 15TH ST,3,None,None,None,NEW YORK,1,,1,01,36061.0,2012,09,020,None,0.0,PF,O,AR,A,0.0,A,,5602.0,813219,LEE STRASBERG CREATIVE CENTER INC,132919399201212,1329193992012,A,A90,B,A90,A,A900,1,AR,AR,AR,5,IN,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14512,0.0,0,0,-10508,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,4004,0.0,0.0,14512,4004,31771.0,0,0,31771.0,0.0,0,0.0,0.0,31771,0,0.0,31771,31771.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.7578600000000001,N,198112,,core2013pf,NY,2012,3,201212,0,0.0,10003-2101,10003
92912,300336003,08,000,000,000,440 W 57TH ST,3,None,None,None,NEW YORK,2000,J EDWARD CECALA,1,01,36061.0,2013,04,00,None,40.768357548000004,PF,O,AR,A,-73.98701414899999,A,,5602.0,711110,ROUGH RIDER USA,300336003201308,3003360032013,A,A65,B,A65,A,A65,1,AR,AR,AR,1,IN,,329.0,9578.0,329.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12600,0,-11794,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,806,12600.0,0.0,12600,806,2472.0,0,0,3005.0,0.0,0,0.0,0.0,3005,0,0.0,3005,3005.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.92533,N,200606,,core2013pf,NY,2012,3,201308,0,0.0,10019-3051,10019
92926,454158343,11,000,000,000,1441 BROADWAY FL 31,3,None,None,None,NEW YORK,1000,L H CHARNEY ASSOCIATES,1,01,36061.0,2013,03,00,None,0.0,PF,O,AR,A,0.0,A,,5602.0,510000,LEON H CHARNEY MEDIA FOUNDATION INC,454158343201312,4541583432013,A,A30,B,A30,A,T22,1,AR,AR,AR,1,IN,,282.0,5729.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763053,0.0,0,0,49182,2235,0.0,0,0,762673.0,0.0,0.0,2235.0,0.0,0,0.0,0,762673.0,810000,0.0,762673.0,763053,812235,30320.0,0,0,30320.0,0.0,0,0.0,0.0,30320,0,0.0,30320,30320.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.016630000000000002,N,201407,,core2013pf,NY,2013,3,201312,0,0.0,10018-1905,10018
93067,133447662,12,090,119,000,322 WEST 48TH STREET,3,None,None,None,NEW YORK,1000,LOCAL 802 AF OF MUSICIANS LOCAL,1,01,36061.0,2013,04,00,None,40.761353,PF,O,AR,A,-73.987842,A,,5602.0,711130,COUNCIL FOR LIVING MUSIC INC,133447662201312,1334476622013,A,A68,A,A68,A,,1,AR,AR,AR,1,IN,,0.0,0.0,0.0,0.0,0,40443,45231,12459,52392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39823,39178,40232,24479,0,150525,0,0,0,0,143712,0,0,0,0,0,2673,0.0,39823,0,-4788,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,37708,39823.0,0.0,42496,37708,40443.0,0,0,40443.0,0.0,0,0.0,0.0,40443,0,0.0,40443,40443.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.44705,N,198808,802,core2013pf,NY,2013,3,201312,0,0.0,10036-1308,10036
93143,43649708,12,000,000,000,375 RIVERSIDE DR APT 13B,3,None,None,None,NEW YORK,2000,D FREDERICK BAKER,1,01,36061.0,2013,03,00,None,40.80470527,PF,O,AR,A,-73.9681089,A,,5602.0,712110,PISANO CHASE CATALOGUE RAISONNE PROJECT INC,43649708201312,436497082013,A,A51,B,A51,A,A51,1,AR,AR,AR,1,IN,,2398.0,48686.0,2398.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,500,0.0,0,0,-476,0,0.0,0,24,24.0,24.0,0.0,24.0,0.0,0,0.0,0,476.0,0,0.0,24.0,500,24,48394.0,0,0,48394.0,0.0,0,0.0,0.0,48394,0,1.0,48394,48394.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.56294,Y,200302,,core2013pf,NY,2013,3,201312,0,0.0,10025-2149,10025
93793,133893379,03,091,119,120,499 PARK AVE STE 26TH FL,3,1,None,None,NEW YORK,1,,1,01,36061.0,2012,03,001,0,40.7582,PF,O,AR,A,-73.9679,A,,5602.0,710000,AMERICAN FOUNDATION FOR TEXTILE ART INC,133893379201203,1338933792012,A,A40,A,A40,A,A20Z,1,AR,AR,AR,1,IN,,298.0,6047.0,0.0,0.0,0,1,0,0,0,0,0,0,199,319,625,633,0,0,0,0,1,0,0,0,0,0,0,0,2240,12276,235,0,0,1,1776,0,1,0,14751,0,0,0,0,0,2240,2240.0,0,0,-2240,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,2240.0,0.0,2240,0,4366.0,0,0,4366.0,0.0,0,0.0,0.0,4366,0,0.0,4366,4366.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.74638,Y,199703,,core2013pf,NY,2011,3,201203,0,0.0,10022-1240,10022
93832,133442953,12,121,000,000,257 WEST 86TH STREET NO APT 5A,3,None,None,None,NEW YORK,1,,1,01,36061.0,2012,04,001,None,40.788361,PF,O,AR,A,-73.976807,A,,5602.0,512110,VIDEO INFORMATION NETWORK,133442953201212,1334429532012,A,A31,B,A31,A,,1,AR,AR,AR,1,IN,,0.0,435.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,0.0,0,0,-958,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,958,1,435.0,0,0,2761.0,0.0,0,0.0,0.0,2761,0,11866.0,2761,-9105.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,5600.0,0.50471,N,198802,,core2013pf,NY,2012,3,201212,0,0.0,10024-3105,10024
94330,133573140,12,561,914,119,260 MADISON AVENUE,3,None,None,None,NEW YORK,2000,GOLOMB SINDEL AND DIBLE,1,01,36061.0,2013,4,00,None,40.748392493000004,PF,S,ZB,A,-73.984105022,A,,5602.0,813219,JACK GALEF ARTS FOUNDATION INC,133573140201312,1335731402013,A,A12,B,A12,A,,1,AR,AR,AR,1,IN,,56.0,1134.0,56.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0.0,850,0,496,0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,1500,850.0,1.0,1005,1501,0.0,0,0,1581.0,0.0,0,0.0,0.0,1581,0,1.0,1581,1581.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.40677,N,199205,,core2013pf,NY,2013,3,201312,0,0.0,10016-2401,10016
94344,201766629,12,000,000,000,C/O DIANNE MODESTINI 1150 PARK,3,None,None,None,NEW YORK,1000,CHERYL ROSSUM,1,01,36061.0,2013,4,00,None,40.770734082,PF,S,ZB,A,-73.956855278,A,,5602.0,813219,THE MARIO MODESTINI FOUNDATION,201766629201312,2017666292013,A,A12,B,A12,A,A12,1,AR,AR,AR,1,IN,,72922.0,1480647.0,71500.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4973,3366.0,75453,0,90372,0,0.0,0,0,1607.0,143798.0,0.0,0.0,142191.0,143798,0.0,0,0.0,27000,78819.0,1607.0,80426,170798,1472385.0,0,0,1472385.0,0.0,0,0.0,0.0,1472385,0,1.0,1472385,1472385.0,Y,301,N,1422,1422.0,0.0,1455.0,2599,23,1455,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.36255,N,200507,,core2013pf,NY,2013,3,201312,-1455,0.0,10128-0000,10128
94553,270001015,12,000,000,000,250 W 57TH ST STE 1928,3,None,None,None,NEW YORK,1,,1,01,36061.0,2012,4,001,None,40.766397356999995,PF,S,ZB,A,-73.982150714,A,,5602.0,813219,ECCOLA FOUNDATION,270001015201212,2700010152012,A,A12,B,A12,A,A12,1,AR,AR,AR,1,IN,,55482.0,1126535.0,54684.0,54684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16734,13149.0,71750,34142,-33784,0,0.0,0,1114,3585.0,43484.0,8228.0,8228.0,39899.0,17973,6500.0,1471,0.0,0,84899.0,3585.0,88484,54700,669.0,0,1077631,1119186.0,0.0,0,0.0,0.0,1119186,1077631,0.0,1081333,1081333.0,N,1930,N,798,798.0,0.0,1132.0,0,0,1132,0.0,0,0,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.49894,N,200205,ROBERTS JOHN B TTEE,core2013pf,NY,2012,3,201212,-1132,0.0,10107-1914,10107
94780,112538932,12,040,000,000,150 E 69TH ST APT 7G,3,None,None,None,NEW YORK,1,,1,01,36061.0,2012,4,001,None,40.76840619,PF,O,AR,A,-73.963287533,A,,5602.0,712120,RICHARD H GOLDMAN MEMORIAL FOUNDA TION,112538932201212,1125389322012,A,A80,C,A80,A,,1,AR,AR,AR,2,IN,,6400.0,129948.0,6328.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0.0,14600,1074,-11064,0,0.0,0,2548,0.0,3622.0,0.0,0.0,3622.0,0,0.0,0,0.0,0,14600.0,0.0,14686,3622,0.0,0,0,120767.0,46672.0,0,0.0,0.0,120767,0,0.0,118875,118875.0,N,0,N,72,72.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.39972,N,198107,,core2013pf,NY,2012,3,201212,72,0.0,10021-5704,10021
94800,10733159,12,000,000,000,525 W 24TH ST,3,None,None,None,NEW YORK,1000,ANDREA M ROSEN,1,01,36061.0,2013,3,00,None,40.748714031,PF,O,AR,A,-74.004551582,A,,5602.0,710000,FELIX GONZALEZ-TORRES FOUNDATION,10733159201312,107331592013,A,A70,B,A70,A,A70,1,AR,AR,AR,1,IN,,12796.0,259818.0,0.0,0.0,0,1,0,768071,321949,0,500000,96000,8531,8627,7483,3321,0,0,0,0,10855,5641,0,0,0,0,0,0,46885,49118,70205,83361,596000,1090020,27962,0,16496,0,249569,0,0,0,0,0,47579,46885.0,0,0,-36724,0,0.0,0,7,82.0,10855.0,10855.0,10855.0,10773.0,0,0.0,10848,0.0,0,46885.0,82.0,47579,10855,0.0,0,0,738127.0,0.0,0,0.0,0.0,738127,0,991.0,738127,737136.0,N,0,N,215,215.0,0.0,0.0,0,0,0,0.0,0,0,N,N,Y,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.60874,Y,200307,,core2013pf,NY,2013,3,201312,215,0.0,10011-1104,10011
95140,237044630,05,119,059,000,280 RIVERSIDE DR APT 10E,3,None,None,None,NEW YORK,1200,,1,01,36061.0,2014,4,00,None,40.7985787,PF,O,AR,A,-73.973229,A,,5602.0,711110,RIVERSIDE THEATER WORKSHOP INC,237044630201405,2370446302014,A,A65,B,A65,A,,1,AR,AR,AR,1,IN,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0.0,0,0,-380,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,380,0,475.0,0,0,475.0,0.0,0,0.0,0.0,500,0,0.0,475,475.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.57689,N,196912,,core2013pf,NY,2013,3,201405,0,0.0,10025-9027,10025
95154,130429640,12,065,207,060,633 W 155TH ST,3,None,None,None,NEW YORK,2300,,1,01,36061.0,2013,2,00,None,40.833160741,PF,O,AR,A,-73.946742455,A,,5602.0,611610,AMERICAN ACADEMY OF ARTS AND LETTERS,130429640201312,1304296402013,A,A25,A,A25,A,,1,AR,AR,AR,1,IN,,3641151.0,73932000.0,0.0,0.0,0,1,0,0,0,0,0,0,2427434,2207385,2044072,2006708,0,0,0,0,2635547,1722906,1986741,1907916,0,0,0,0,1992110,1807801,1681906,1767978,0,1,8685599,0,8253110,0,7249795,0,0,0,0,0,2298074,931027.0,1061083,2722273,1589987,0,0.0,0,0,249598.0,3976037.0,2635547.0,3093642.0,3726440.0,1253765,223934.0,371369,458095.0,601737,1992110.0,249598.0,3359157,4949144,218470.0,0,0,80370111.0,62471360.0,1150909,0.0,0.0,80370111,1150909,0.0,72307771,72307771.0,N,0,Y,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.03078,Y,193503,,core2013pf,NY,2013,3,201312,0,0.0,10032-7501,10032
